room_dim_meter,theta1_true,theta2_true,RSS1_combined,RSS2_combined,d1,d2
8,-0.333945072,-1.103033515,0.004833814,0.001072188,5.186520992,10.86738239
8,-0.369906067,-1.111197279,0.004140728,0.000758702,5.255473337,11.04626634
8,-0.404891786,-1.11910034,0.003043723,0.000509955,5.331041174,11.225863
8,-0.438859299,-1.126754049,0.002200668,0.000316607,5.412947441,11.4061387
8,-0.471777511,-1.134169167,0.001500842,0.000182693,5.500909016,11.58706175
8,-0.503626296,-1.141355902,0.00090089,9.50E-05,5.594640292,11.7686023
8,-0.534395477,-1.148323934,0.00049087,4.28E-05,5.693856338,11.9507322
8,-0.564083721,-1.155082452,0.000466847,4.26E-05,5.798275606,12.13342491
8,-0.592697405,-1.161640174,0.00073224,4.82E-05,5.907622195,12.31665539
8,-0.620249486,-1.168005378,0.000762773,7.60E-05,6.021627687,12.50039999
8,-0.646758426,-1.174185925,0.001067156,6.91E-05,6.140032573,12.68463638
8,-0.672247182,-1.180189283,0.001042718,8.34E-05,6.262587325,12.86934342
8,0.652846631,-0.677127573,0.000953931,0.001109992,6.420280368,6.54369926
8,0.627629426,-0.70049637,0.001065741,0.000882913,6.300793601,6.670832032
8,0.601454707,-0.722979353,0.00121529,0.000785311,6.185466838,6.801470429
8,0.57430483,-0.744604481,0.001179904,0.000593205,6.074537019,6.935416354
8,0.546166563,-0.765400829,0.001095494,0.000273121,5.968249325,7.072481884
8,0.517031952,-0.785398163,0.0010593,0.000372296,5.866856058,7.212489168
8,0.486899232,-0.804626562,0.000960392,0.000817991,5.770615219,7.355270219
8,0.455773756,-0.823116116,0.000795751,0.00139856,5.679788728,7.500666637
8,0.423668922,-0.840896669,0.000641637,0.002093858,5.594640292,7.64852927
8,0.390607044,-0.857997617,0.000414714,0.002882129,5.515432893,7.798717843
8,0.356620136,-0.874447746,0.000216663,0.003743804,5.44242593,7.951100553
8,0.321750554,-0.890275102,0.001238157,0.004602341,5.375872022,8.105553652
8,0.286051442,-0.905506899,0.002106743,0.005334062,5.316013544,8.261961026
8,0.249586925,-0.920169448,0.001406565,0.006104658,5.263078947,8.420213774
8,0.212432021,-0.934288111,0.003067778,0.006658531,5.217278984,8.580209788
8,0.174672199,-0.947887273,0.002775407,0.007145975,5.17880295,8.74185335
8,0.136402604,-0.960990325,0.003605128,0.00737518,5.14781507,8.905054744
8,0.097726907,-0.973619669,0.004649674,0.007387291,5.12445119,9.069729875
8,0.058755823,-0.985796717,0.005343377,0.007198945,5.10881591,9.235799911
8,0.019605331,-0.997541916,0.005776186,0.006794066,5.100980298,9.403190948
8,-0.019605331,-1.008874765,0.006855217,0.006208426,5.100980298,9.57183368
8,-0.058755823,-1.019813839,0.007231727,0.005585706,5.10881591,9.741663102
8,-0.097726907,-1.030376827,0.007668651,0.004831623,5.12445119,9.912618221
8,-0.136402604,-1.040580554,0.007339543,0.004066599,5.14781507,10.08464179
8,-0.174672199,-1.050441023,0.007144855,0.003342547,5.17880295,10.25768005
8,-0.212432021,-1.059973445,0.006800329,0.002675607,5.217278984,10.43168251
8,-0.249586925,-1.069192273,0.00639814,0.002101743,5.263078947,10.60660172
8,-0.286051442,-1.078111239,0.005965233,0.001598825,5.316013544,10.78239306
8,-0.321750554,-1.086743387,0.004823388,0.001161695,5.375872022,10.95901455
8,-0.356620136,-1.095101108,0.00433042,0.000834563,5.44242593,11.13642672
8,-0.390607044,-1.103196169,0.003313985,0.000586505,5.515432893,11.31459235
8,-0.423668922,-1.111039749,0.002433281,0.000383057,5.594640292,11.49347641
8,-0.455773756,-1.118642465,0.001739177,0.000235233,5.679788728,11.67304588
8,-0.486899232,-1.126014404,0.001129215,0.000134448,5.770615219,11.85326959
8,-0.517031952,-1.133165151,0.000652031,6.64E-05,5.866856058,12.03411816
8,-0.546166563,-1.140103815,0.000455674,3.40E-05,5.968249325,12.21556384
8,-0.57430483,-1.146839054,0.000593453,3.76E-05,6.074537019,12.39758041
8,-0.601454707,-1.1533791,0.000664663,5.92E-05,6.185466838,12.58014308
8,-0.627629426,-1.159731779,0.000871402,6.77E-05,6.300793601,12.76322843
8,-0.652846631,-1.165904541,0.000934898,8.03E-05,6.420280368,12.94681428
8,0.63438282,-0.658425374,0.000896454,0.001010692,6.580273551,6.700746227
8,0.609458538,-0.681605823,0.001021422,0.000808351,6.463745044,6.824954212
8,0.583635819,-0.703946119,0.001066963,0.00053964,6.351377803,6.952697318
8,0.556901524,-0.725470008,0.001126779,0.000273442,6.243396512,7.083784299
8,0.529246781,-0.746202561,0.001105573,0.000138615,6.140032573,7.218032973
8,0.500667725,-0.766169764,0.00104063,0.000505717,6.041522987,7.355270219
8,0.471166264,-0.785398163,0.000931867,0.001020127,5.948108943,7.495331881
8,0.440750848,-0.803914565,0.000797505,0.00163248,5.86003413,7.638062582
8,0.40943721,-0.821745784,0.000570213,0.002337982,5.77754273,7.783315489
8,0.37724906,-0.838918432,0.000472878,0.003126818,5.700877125,7.930952024
8,0.344218683,-0.855458746,0.00128131,0.003910596,5.630275304,8.08084154
8,0.310387407,-0.871392455,0.001817214,0.004596826,5.56596802,8.232860985
8,0.275805899,-0.886744667,0.000839981,0.005386599,5.508175742,8.386894539
8,0.240534248,-0.90153979,0.002638831,0.005975967,5.45710546,8.542833254
8,0.20464181,-0.915801471,0.002042818,0.006565049,5.412947441,8.700574694
8,0.168206772,-0.929552551,0.003092112,0.006909453,5.375872022,8.860022573
8,0.131315439,-0.942815036,0.004218926,0.007077543,5.346026562,9.021086409
8,0.094061235,-0.955610089,0.004960683,0.007076015,5.323532662,9.183681179
8,0.056543437,-0.967958017,0.005461661,0.006904791,5.308483776,9.347726996
8,0.018865686,-0.97987828,0.005590899,0.006539204,5.300943312,9.513148795
8,-0.018865686,-0.9913895,0.006555021,0.005987647,5.300943312,9.679876032
8,-0.056543437,-1.002509478,0.006907472,0.005418283,5.308483776,9.847842403
8,-0.094061235,-1.013255212,0.007460879,0.004729044,5.323532662,10.01698557
8,-0.131315439,-1.023642922,0.007142751,0.00401497,5.346026562,10.18724693
8,-0.168206772,-1.033688073,0.006916746,0.003336083,5.375872022,10.35857133
8,-0.20464181,-1.043405405,0.006651952,0.002711828,5.412947441,10.53090689
8,-0.240534248,-1.052808961,0.006411582,0.00216658,5.45710546,10.70420478
8,-0.275805899,-1.06191211,0.00592694,0.001664462,5.508175742,10.878419
8,-0.310387407,-1.070727584,0.004852244,0.00124478,5.56596802,11.05350623
8,-0.344218683,-1.079267498,0.00444534,0.000906789,5.630275304,11.22942563
8,-0.37724906,-1.087543387,0.003526599,0.000658276,5.700877125,11.4061387
8,-0.40943721,-1.095566224,0.002634851,0.000446732,5.77754273,11.58360911
8,-0.440750848,-1.103346455,0.001963288,0.000286927,5.86003413,11.76180258
8,-0.471166264,-1.110894019,0.001360109,0.000174988,5.948108943,11.94068675
8,-0.500667725,-1.118218376,0.000836504,9.80E-05,6.041522987,12.12023102
8,-0.529246781,-1.125328533,0.000526605,4.49E-05,6.140032573,12.3004065
8,-0.556901524,-1.132233061,0.00050662,3.04E-05,6.243396512,12.48118584
8,-0.583635819,-1.138940123,0.000609564,3.81E-05,6.351377803,12.66254319
8,-0.609458538,-1.145457493,0.000628071,6.81E-05,6.463745044,12.84445406
8,-0.63438282,-1.151792574,0.000929443,6.21E-05,6.580273551,13.02689526
8,0.616801224,-0.640585665,0.000820651,0.000878263,6.742403132,6.860029154
8,0.59218668,-0.663555726,0.001013731,0.000717751,6.628725368,6.98140387
8,0.566729218,-0.685729511,0.001043202,0.000491161,6.519202405,7.106335202
8,0.5404195,-0.707127023,0.001071352,0.000266584,6.414047084,7.234638899
8,0.513252273,-0.727769736,0.001109946,0.000378271,6.313477647,7.366138744
8,0.485226993,-0.747680211,0.001113593,0.000779897,6.217716623,7.500666637
8,0.456348469,-0.766881761,0.001107284,0.001265733,6.126989473,7.638062582
8,0.426627493,-0.785398163,0.000986115,0.001843428,6.041522987,7.778174593
8,0.396081442,-0.803253409,0.000570714,0.002545379,5.961543424,7.920858539
8,0.364734814,-0.820471494,0.00080756,0.003314242,5.887274412,8.065977932
8,0.332619692,-0.837076248,0.001709118,0.003961084,5.81893461,8.213403679
8,0.29977607,-0.853091186,0.000828822,0.00468242,5.756735186,8.363013811
8,0.266252049,-0.868539395,0.002122544,0.005335655,5.700877125,8.514693183
8,0.232103838,-0.883443441,0.001404361,0.005948662,5.65154846,8.668333173
8,0.19739556,-0.897825294,0.00304085,0.00634734,5.608921465,8.823831367
8,0.162198833,-0.91170628,0.003724428,0.006653018,5.573149917,8.981091248
8,0.126592127,-0.925107038,0.004116445,0.006809255,5.54436651,9.140021882
8,0.090659887,-0.938047492,0.004819871,0.006783938,5.522680509,9.300537619
8,0.054491456,-0.950546841,0.005594505,0.00661391,5.508175742,9.462557794
8,0.018179815,-0.962623548,0.005635167,0.006306706,5.500909016,9.626006441
8,-0.018179815,-0.974295344,0.006118222,0.00578074,5.500909016,9.790812019
8,-0.054491456,-0.985579231,0.006734255,0.005264577,5.508175742,9.95690715
8,-0.090659887,-0.996491497,0.007187602,0.004622115,5.522680509,10.12422837
8,-0.126592127,-1.007047726,0.006880752,0.003958393,5.54436651,10.29271587
8,-0.162198833,-1.017262824,0.006684358,0.003324206,5.573149917,10.46231332
8,-0.19739556,-1.027151031,0.006494789,0.002737574,5.608921465,10.6329676
8,-0.232103838,-1.036725948,0.00636425,0.002218236,5.65154846,10.80462864
8,-0.266252049,-1.046000555,0.005866378,0.001726284,5.700877125,10.9772492
8,-0.29977607,-1.054987241,0.004874355,0.001319794,5.756735186,11.15078473
8,-0.332619692,-1.063697822,0.004543471,0.000979317,5.81893461,11.32519316
8,-0.364734814,-1.072143568,0.003671889,0.00072953,5.887274412,11.50043477
8,-0.396081442,-1.080335222,0.002802497,0.000507868,5.961543424,11.67647207
8,-0.426627493,-1.088283032,0.002186191,0.000336446,6.041522987,11.85326959
8,-0.456348469,-1.095996764,0.001607239,0.0002139,6.126989473,12.03079382
8,-0.485226993,-1.103485731,0.001049304,0.000129746,6.217716623,12.20901306
8,-0.513252273,-1.11075881,0.000626824,7.08E-05,6.313477647,12.38789732
8,-0.5404195,-1.117824469,0.000489221,3.16E-05,6.414047084,12.56741819
8,-0.566729218,-1.124690778,0.00055015,2.53E-05,6.519202405,12.74754878
8,-0.59218668,-1.131365436,0.000516456,5.42E-05,6.628725368,12.92826361
8,-0.616801224,-1.137855786,0.000789105,5.49E-05,6.742403132,13.10953851
8,0.600050213,-0.623560732,0.000716889,0.000719754,6.90651866,7.021395873
8,0.575758318,-0.646302222,0.000964459,0.000526099,6.795586803,7.140028011
8,0.550675551,-0.668289419,0.00103144,0.000259196,6.688796603,7.262231062
8,0.524795772,-0.689539016,0.001038732,0.000168331,6.58634952,7.387827827
8,0.49811671,-0.710069273,0.001012866,0.000567528,6.488451279,7.516648189
8,0.470640502,-0.729899658,0.001054536,0.001066275,6.395310782,7.64852927
8,0.442374223,-0.749050542,0.001213377,0.001559113,6.307138812,7.783315489
8,0.413330405,-0.767542918,0.001255671,0.002060595,6.224146528,7.920858539
8,0.383527516,-0.785398163,0.00066247,0.002717804,6.146543744,8.061017306
8,0.352990388,-0.802637835,0.001074429,0.003451073,6.074537019,8.203657721
8,0.321750554,-0.819283493,0.001638968,0.004015353,6.008327554,8.348652586
8,0.28984649,-0.835356559,0.000925598,0.004757127,5.948108943,8.495881355
8,0.257323715,-0.850878188,0.002011634,0.005274306,5.894064811,8.645229899
8,0.224234751,-0.865869175,0.002636486,0.005792233,5.846366393,8.796590248
8,0.190638906,-0.88034987,0.002216299,0.006241611,5.805170109,8.949860334
8,0.156601877,-0.89434012,0.002540962,0.006519267,5.770615219,9.104943712
8,0.122195171,-0.907859221,0.003191447,0.00663382,5.742821606,9.261749295
8,0.087495341,-0.920925877,0.003897043,0.006571091,5.7218878,9.420191081
8,0.052583062,-0.933558184,0.005120315,0.00634742,5.707889277,9.58018789
8,0.01754206,-0.945773607,0.005906663,0.006072206,5.700877125,9.741663102
8,-0.01754206,-0.957588978,0.005619431,0.005599317,5.700877125,9.904544412
8,-0.052583062,-0.96902049,0.006705703,0.00511856,5.707889277,10.06876358
8,-0.087495341,-0.980083703,0.006814906,0.004509217,5.7218878,10.2342562
8,-0.122195171,-0.990793553,0.00652725,0.003895526,5.742821606,10.40096149
8,-0.156601877,-1.00116436,0.006404151,0.003303409,5.770615219,10.56882207
8,-0.190638906,-1.011209845,0.006274376,0.002750202,5.805170109,10.73778376
8,-0.224234751,-1.020943144,0.0062374,0.002259545,5.846366393,10.90779538
8,-0.257323715,-1.030376827,0.005836337,0.001785692,5.894064811,11.0788086
8,-0.28984649,-1.039522913,0.004858296,0.001383874,5.948108943,11.25077775
8,-0.321750554,-1.048392895,0.004647593,0.001050449,6.008327554,11.42365966
8,-0.352990388,-1.056997755,0.003740055,0.000796495,6.074537019,11.5974135
8,-0.383527516,-1.065347986,0.002949967,0.000563308,6.146543744,11.77200068
8,-0.413330405,-1.07345361,0.002431795,0.000382094,6.224146528,11.94738465
8,-0.442374223,-1.081324202,0.00189292,0.000250731,6.307138812,12.12353084
8,-0.470640502,-1.088968903,0.001326807,0.000158254,6.395310782,12.3004065
8,-0.49811671,-1.096396444,0.000794644,9.75E-05,6.488451279,12.47798061
8,-0.524795772,-1.103615164,0.000496561,5.05E-05,6.58634952,12.65622377
8,-0.550675551,-1.110633024,0.000491851,2.50E-05,6.688796603,12.8351081
8,-0.575758318,-1.117457631,0.000538466,2.97E-05,6.795586803,13.01460718
8,-0.600050213,-1.124096248,0.0005156,6.00E-05,6.90651866,13.1946959
8,0.584081055,-0.607305225,0.000617331,0.000559393,7.072481884,7.184705979
8,0.560121384,-0.629803335,0.000833568,0.000290073,6.964194139,7.300684899
8,0.535419542,-0.651587186,0.000901312,0.0001711,6.860029154,7.420242584
8,0.50997206,-0.672670552,0.000989926,0.000431082,6.760177512,7.543208866
8,0.483779117,-0.693068829,0.001074201,0.000717569,6.664833081,7.669419796
8,0.456844993,-0.71279871,0.000941056,0.001148893,6.574191966,7.798717843
8,0.429178508,-0.731877895,0.000835207,0.001766469,6.488451279,7.930952024
8,0.400793449,-0.750324833,0.001328141,0.002293149,6.407807737,8.065977932
8,0.37170895,-0.768158492,0.000895485,0.002847544,6.33245608,8.203657721
8,0.341949827,-0.785398163,0.001189503,0.003548428,6.262587325,8.343860018
8,0.311546827,-0.802063287,0.001339593,0.004094961,6.198386887,8.486459804
8,0.280536792,-0.818173308,0.001871746,0.004716142,6.140032573,8.631338251
8,0.248962706,-0.83374755,0.00089437,0.005303292,6.087692502,8.778382539
8,0.216873616,-0.848805115,0.002266108,0.005714156,6.041522987,8.927485648
8,0.184324409,-0.863364797,0.003220202,0.006037681,6.001666435,9.078546139
8,0.151375444,-0.877445012,0.003774598,0.006265115,5.968249325,9.231467922
8,0.118092028,-0.891063745,0.004263524,0.006373323,5.941380311,9.386160024
8,0.084543756,-0.904238508,0.004371425,0.006365386,5.921148537,9.54253635
8,0.050803704,-0.916986305,0.004323879,0.006158595,5.907622195,9.70051545
8,0.01694753,-0.929323613,0.005710625,0.005823627,5.900847397,9.860020284
8,-0.01694753,-0.941266365,0.005541226,0.005452092,5.900847397,10.020978
8,-0.050803704,-0.952829942,0.006593587,0.004962784,5.907622195,10.18331969
8,-0.084543756,-0.96402917,0.006268717,0.004392867,5.921148537,10.34698024
8,-0.118092028,-0.974878321,0.006159929,0.003833278,5.941380311,10.51189802
8,-0.151375444,-0.98539112,0.006141952,0.003279272,5.968249325,10.6780148
8,-0.184324409,-0.99558075,0.006007545,0.002751441,6.001666435,10.84527547
8,-0.216873616,-1.005459866,0.006010165,0.0022873,6.041522987,11.01362792
8,-0.248962706,-1.015040606,0.005836212,0.001842358,6.087692502,11.18302285
8,-0.280536792,-1.024334604,0.004826634,0.001435816,6.140032573,11.35341358
8,-0.311546827,-1.033353008,0.00473115,0.001121121,6.198386887,11.52475596
8,-0.341949827,-1.042106494,0.00372952,0.000855874,6.262587325,11.69700816
8,-0.37170895,-1.050605281,0.003132947,0.000612832,6.33245608,11.87013058
8,-0.400793449,-1.05885915,0.002723178,0.000429096,6.407807737,12.04408569
8,-0.429178508,-1.066877462,0.002211751,0.000290436,6.488451279,12.21883792
8,-0.456844993,-1.074669169,0.001661684,0.000185958,6.574191966,12.39435355
8,-0.483779117,-1.082242837,0.001097047,0.000116318,6.664833081,12.57060062
8,-0.50997206,-1.089606658,0.00059231,7.40E-05,6.760177512,12.74754878
8,-0.535419542,-1.096768468,0.000425348,3.60E-05,6.860029154,12.92516924
8,-0.560121384,-1.103735762,0.000516515,2.01E-05,6.964194139,13.10343466
8,-0.584081055,-1.110515708,0.000461905,4.49E-05,7.072481884,13.28231907
8,0.568847858,-0.591776171,0.00051501,0.000401286,7.240165744,7.34982993
8,0.545227156,-0.614019037,0.000707112,0.000173117,7.134423593,7.463243263
8,0.520909781,-0.635585707,0.000834379,0.000280718,7.032780389,7.580237463
8,0.495894491,-0.656487392,0.000899991,0.000477794,6.935416354,7.700649323
8,0.470183464,-0.676736948,0.000860765,0.000972338,6.842514158,7.824321057
8,0.443782673,-0.696348581,0.001141369,0.001409248,6.754257916,7.951100553
8,0.416702261,-0.715337581,0.00094441,0.001846867,6.670832032,8.08084154
8,0.38895688,-0.733720079,0.001002809,0.002501184,6.59241989,8.213403679
8,0.360566,-0.751512833,0.001290371,0.002957047,6.519202405,8.348652586
8,0.331554162,-0.76873304,0.00113431,0.003638585,6.451356447,8.486459804
8,0.301951162,-0.785398163,0.001003527,0.004172364,6.389053138,8.62670273
8,0.271792159,-0.801525797,0.00223815,0.004660014,6.33245608,8.769264507
8,0.241117678,-0.817133537,0.001906821,0.005199807,6.28171951,8.914033879
8,0.209973513,-0.832238876,0.001505062,0.00564082,6.236986452,9.060905032
8,0.178410499,-0.846859119,0.00190272,0.005952648,6.198386887,9.209777413
8,0.146484178,-0.861011307,0.002438913,0.006139784,6.166036004,9.360555539
8,0.114254328,-0.874712156,0.003224842,0.00617229,6.140032573,9.513148795
8,0.081784381,-0.887978016,0.004517275,0.006083218,6.120457499,9.667471231
8,0.049140734,-0.900824824,0.005082829,0.005964284,6.107372594,9.823441352
8,0.016391974,-0.913268082,0.004724243,0.005631176,6.100819617,9.980981916
8,-0.016391974,-0.925322834,0.006019214,0.005296547,6.100819617,10.14001972
8,-0.049140734,-0.937003651,0.005964468,0.004794486,6.107372594,10.30048543
8,-0.081784381,-0.948324622,0.005776986,0.004295826,6.120457499,10.46231332
8,-0.114254328,-0.959299353,0.006061335,0.003786375,6.140032573,10.62544117
8,-0.146484178,-0.969940961,0.00609656,0.003261624,6.166036004,10.78981001
8,-0.178410499,-0.980262083,0.005831857,0.002748108,6.198386887,10.95536398
8,-0.209973513,-0.99027488,0.005670343,0.002298116,6.236986452,11.12205017
8,-0.241117678,-0.999991045,0.00577321,0.001895055,6.28171951,11.28981842
8,-0.271792159,-1.00942181,0.004880657,0.001481051,6.33245608,11.45862121
8,-0.301951162,-1.018577964,0.004714769,0.0011912,6.389053138,11.62841348
8,-0.331554162,-1.027469858,0.003710941,0.000905049,6.451356447,11.79915251
8,-0.360566,-1.036107423,0.003412228,0.000661447,6.519202405,11.9707978
8,-0.38895688,-1.044500181,0.003005082,0.000483725,6.59241989,12.14331092
8,-0.416702261,-1.052657262,0.002454321,0.000342345,6.670832032,12.31665539
8,-0.443782673,-1.060587413,0.001928082,0.000226899,6.754257916,12.49079661
8,-0.470183464,-1.068299017,0.001437421,0.000137852,6.842514158,12.66570172
8,-0.495894491,-1.075800106,0.000913784,8.59E-05,6.935416354,12.84133949
8,-0.520909781,-1.083098373,0.000436606,5.58E-05,7.032780389,13.01768028
8,-0.545227156,-1.090201188,0.000402563,2.84E-05,7.134423593,13.1946959
8,-0.568847858,-1.09711561,0.000534378,2.00E-05,7.240165744,13.37235955
8,0.554307496,-0.576932945,0.000391095,0.000245091,7.409453421,7.516648189
8,0.531030105,-0.598911262,0.000583165,0.000209959,7.306161783,7.62758153
8,0.507098504,-0.620249486,0.000723816,0.000317637,7.206941099,7.74209274
8,0.482513295,-0.640956585,0.000774809,0.000766653,7.111961755,7.860025445
8,0.457278268,-0.661043169,0.001026597,0.001076268,7.021395873,7.981227976
8,0.431400727,-0.680521225,0.000719108,0.001585951,6.935416354,8.105553652
8,0.404891786,-0.699403872,0.001275376,0.002033804,6.854195795,8.232860985
8,0.377766658,-0.717705141,0.000488883,0.002612503,6.777905281,8.363013811
8,0.350044888,-0.735439768,0.001579827,0.003064604,6.706713055,8.495881355
8,0.321750554,-0.752623019,0.000943669,0.00371419,6.640783086,8.631338251
8,0.292912398,-0.76927053,0.000857125,0.004217777,6.580273551,8.769264507
8,0.263563884,-0.785398163,0.002130043,0.004651787,6.52533524,8.909545443
8,0.233743181,-0.801021892,0.002574759,0.005083259,6.476109943,9.052071586
8,0.203493045,-0.816157689,0.002766907,0.005451517,6.432728814,9.196738552
8,0.172860607,-0.830821443,0.003124453,0.005723803,6.395310782,9.343446901
8,0.141897055,-0.845028877,0.003775053,0.005890287,6.363961031,9.49210198
8,0.110657221,-0.858795489,0.004120137,0.00599148,6.338769597,9.642613754
8,0.079199071,-0.872136502,0.003684024,0.00594903,6.319810124,9.79489663
8,0.047583103,-0.885066816,0.004623577,0.005705184,6.307138812,9.948869282
8,0.015871683,-0.897600978,0.005172412,0.005501726,6.300793601,10.10445446
8,-0.015871683,-0.909753158,0.005607778,0.005088469,6.300793601,10.26157883
8,-0.047583103,-0.921537124,0.005298309,0.004671989,6.307138812,10.42017274
8,-0.079199071,-0.932966235,0.005996105,0.004236894,6.319810124,10.58017013
8,-0.110657221,-0.944053426,0.006370097,0.00375646,6.338769597,10.74150827
8,-0.141897055,-0.954811207,0.006339748,0.003259667,6.363961031,10.90412766
8,-0.172860607,-0.965251663,0.005977127,0.002760792,6.395310782,11.06797181
8,-0.203493045,-0.975386451,0.005423102,0.002300272,6.432728814,11.23298714
8,-0.233743181,-0.985226808,0.005488968,0.001932251,6.476109943,11.39912277
8,-0.263563884,-0.994783556,0.005107023,0.001534302,6.52533524,11.56633045
8,-0.292912398,-1.004067109,0.004498596,0.001248641,6.580273551,11.73456433
8,-0.321750554,-1.013087483,0.003864771,0.000944275,6.640783086,11.90378091
8,-0.350044888,-1.021854306,0.003703844,0.000721749,6.706713055,12.07393888
8,-0.377766658,-1.030376827,0.003104283,0.000551138,6.777905281,12.24499898
8,-0.404891786,-1.03866393,0.002462548,0.000406744,6.854195795,12.41692393
8,-0.431400727,-1.046724144,0.00195145,0.000285321,6.935416354,12.58967831
8,-0.457278268,-1.054565656,0.001564725,0.000183621,7.021395873,12.76322843
8,-0.482513295,-1.062196322,0.001224332,0.000101933,7.111961755,12.93754227
8,-0.507098504,-1.069623679,0.000769707,6.25E-05,7.206941099,13.11258937
8,-0.531030105,-1.076854958,0.000316101,4.25E-05,7.306161783,13.28834075
8,-0.554307496,-1.083897095,0.000421259,2.62E-05,7.409453421,13.46476884
8,0.5404195,-0.562737223,0.000295051,0.00014359,7.580237463,7.685050423
8,0.517487741,-0.5844439,0.000488544,0.000263196,7.479304781,7.793587107
8,0.493941369,-0.605544664,0.000585274,0.000535107,7.38241153,7.90569415
8,0.469782501,-0.626046522,0.000840681,0.000864879,7.289718787,8.021221852
8,0.445016225,-0.645958106,0.000648956,0.001303788,7.201388755,8.14002457
8,0.419650862,-0.665289428,0.00111808,0.001674937,7.11758386,8.261961026
8,0.393698224,-0.68405166,0.000627391,0.002259695,7.038465742,8.386894539
8,0.367173834,-0.702256932,0.001151154,0.002646028,6.964194139,8.514693183
8,0.34009712,-0.719918138,0.001487691,0.003193778,6.89492567,8.645229899
8,0.31249156,-0.737048777,0.000530519,0.003772174,6.830812543,8.778382539
8,0.284384777,-0.75366279,0.000890984,0.004243165,6.772001181,8.914033879
8,0.255808565,-0.769774435,0.00188194,0.004652015,6.718630813,9.052071586
8,0.226798848,-0.785398163,0.002514431,0.005030965,6.670832032,9.192388155
8,0.19739556,-0.800548519,0.002866845,0.005364758,6.628725368,9.334880824
8,0.167642438,-0.815240048,0.003092523,0.00562768,6.59241989,9.479451461
8,0.137586736,-0.829487221,0.002852225,0.005802835,6.562011887,9.626006441
8,0.107278856,-0.843304369,0.002903123,0.005798693,6.537583651,9.774456507
8,0.076771891,-0.856705628,0.004507118,0.005695586,6.519202405,9.924716621
8,0.046121116,-0.869704896,0.004325177,0.005590964,6.506919394,10.07670581
8,0.015383402,-0.882315791,0.005166584,0.005271707,6.500769185,10.23034701
8,-0.015383402,-0.894551626,0.004795754,0.004955606,6.500769185,10.38556691
8,-0.046121116,-0.906425383,0.00590709,0.004599381,6.506919394,10.54229577
8,-0.076771891,-0.917949696,0.0062715,0.004155402,6.519202405,10.70046728
8,-0.107278856,-0.929136837,0.006258509,0.003692122,6.537583651,10.86001842
8,-0.137586736,-0.939998709,0.006268766,0.00323719,6.562011887,11.02088926
8,-0.167642438,-0.950546841,0.00620162,0.002785385,6.59241989,11.18302285
8,-0.19739556,-0.960792384,0.00563542,0.002323068,6.628725368,11.34636506
8,-0.226798848,-0.970746113,0.005029008,0.00194016,6.670832032,11.51086443
8,-0.255808565,-0.980418431,0.005289634,0.001601725,6.718630813,11.67647207
8,-0.284384777,-0.989819369,0.004231754,0.00127835,6.772001181,11.84314148
8,-0.31249156,-0.998958597,0.004226259,0.000995757,6.830812543,12.01082845
8,-0.34009712,-1.007845429,0.003729178,0.000795869,6.89492567,12.17949096
8,-0.367173834,-1.016488831,0.002924369,0.000613632,6.964194139,12.34908904
8,-0.393698224,-1.024897429,0.002331043,0.00045581,7.038465742,12.51958466
8,-0.419650862,-1.033079523,0.001851791,0.000331851,7.11758386,12.69094165
8,-0.445016225,-1.041043089,0.001445112,0.000235041,7.201388755,12.86312559
8,-0.469782501,-1.048795796,0.001193549,0.000150779,7.289718787,13.03610371
8,-0.493941369,-1.056345014,0.001024283,7.57E-05,7.38241153,13.20984481
8,-0.517487741,-1.063697822,0.00065277,4.42E-05,7.479304781,13.38431918
8,-0.5404195,-1.070861024,0.000232784,3.47E-05,7.580237463,13.55949852
8,0.527145944,-0.549152903,0.000225422,0.000165676,7.752418977,7.854934755
8,0.504560439,-0.570582763,0.000396069,0.000351657,7.653757247,7.961155695
8,0.481397224,-0.591439016,0.000501918,0.000730669,7.559100476,8.07093551
8,0.457659657,-0.611726965,0.000618733,0.001002932,7.46860094,8.184130986
8,0.433353849,-0.631453499,0.000911075,0.001420383,7.38241153,8.300602388
8,0.408488893,-0.650626879,0.000538131,0.00191938,7.300684899,8.420213774
8,0.383077066,-0.669256537,0.001048982,0.002279278,7.223572523,8.542833254
8,0.357134011,-0.687352886,0.001415185,0.002759695,7.151223672,8.668333173
8,0.330678889,-0.704927152,0.000840874,0.003325666,7.083784299,8.796590248
8,0.303734486,-0.721991211,0.000174377,0.003809444,7.021395873,8.927485648
8,0.276327275,-0.73855745,0.001082782,0.004241542,6.964194139,9.060905032
8,0.248487421,-0.754638637,0.00173552,0.004637653,6.912307864,9.196738552
8,0.220248723,-0.770247808,0.002058236,0.0050029,6.865857558,9.334880824
8,0.191648497,-0.785398163,0.002131956,0.00531108,6.824954212,9.475230868
8,0.162727375,-0.800102986,0.001913972,0.00552544,6.789698079,9.617692031
8,0.133529049,-0.814375557,0.002663521,0.005579247,6.760177512,9.762171889
8,0.104099938,-0.828229096,0.004159141,0.005594254,6.736467917,9.908582139
8,0.07448879,-0.8416767,0.003667038,0.005586056,6.718630813,10.05683847
8,0.044746231,-0.854731297,0.004600475,0.005349316,6.706713055,10.20686044
8,0.014924265,-0.867405609,0.004408373,0.005149827,6.700746227,10.35857133
