RSS1_LoS1,RSS2_LoS1,RSS1_LoS2,RSS2_LoS2,RSS1_combined,RSS2_combined,d1,d2,room_dim_meter,theta1_true,theta2_true
0.003683672,0.000255439,8.05E-05,2.47E-05,0.003715751,0.000279396,0.316227766,2.302172865,1.999999978,-1.249045772,-1.527345431
0.000773995,0.000127455,7.31E-05,2.27E-05,0.000840607,0.000137406,0.509901951,2.501999221,2.000000021,-1.373400767,-1.53081764
0.000400661,8.72E-05,6.69E-05,2.09E-05,0.000433195,0.0000895,0.70710678,2.701851223,2.000000007,-1.428899272,-1.533776211
0.000269367,6.65E-05,6.17E-05,1.95E-05,0.000281611,0.0000652,0.905538517,2.901723643,2.000000014,-1.460139106,-1.536327226
5.37E-05,0.00059388,0.000485279,7.02E-05,0.000457808,0.000537954,0.948683297,1.140175427,2.000000001,1.249045772,-1.304544278
9.96E-05,0.001640452,0.0003154,5.48E-05,0.000381425,0.001651392,0.761577311,1.334166408,2.000000002,1.165904541,-1.343997479
0.000267029,0.006268573,0.00022982,4.53E-05,0.000487048,0.006281619,0.58309519,1.529705854,2.000000001,1.030376827,-1.373400767
0.00090295,0.020116538,0.00018001,3.89E-05,0.000858985,0.020096911,0.424264069,1.726267652,2.000000002,0.785398163,-1.396124128
0.004657128,0.115369964,0.000147912,3.40E-05,0.004804937,0.115397473,0.316227766,1.923538408,2.000000002,0.321750554,-1.41419445
0.120747011,0.005824289,0.00012536,3.03E-05,0.120782196,0.005849058,0.316227766,2.121320341,1.999999998,-0.321750554,-1.428899272
0.019282828,0.000939752,0.000108817,2.74E-05,0.019186202,0.000956726,0.424264069,2.319482707,2.000000006,-0.785398163,-1.44109379
0.007069926,0.000361277,9.61E-05,2.49E-05,0.006997711,0.000384704,0.58309519,2.517935667,2.000000004,-1.030376827,-1.451367401
0.002156193,0.000167738,8.60E-05,2.29E-05,0.002213203,0.000154101,0.761577311,2.716615551,2.000000009,-1.165904541,-1.460139106
0.000896566,9.95E-05,7.77E-05,2.12E-05,0.000822947,0.0000851,0.948683297,2.91547594,1.999999994,-1.249045772,-1.467714718
0.000140119,0.002516195,0.001468175,0.000121546,0.001330642,0.002560881,1.029563013,1.208304598,2,1.063697822,-1.144168834
0.000282363,0.005986504,0.000817268,8.31E-05,0.001030627,0.006012534,0.860232527,1.392838828,2.000000001,0.950546841,-1.203622493
0.000598581,0.01178177,0.00050768,6.18E-05,0.000193731,0.011834067,0.707106781,1.581138828,1.999999997,0.785398163,-1.249045772
0.000718019,0.008638896,0.000346236,4.90E-05,0.00041904,0.008628423,0.583095189,1.772004514,1.999999999,0.5404195,-1.284744885
0.017432343,0.075230031,0.000254253,4.07E-05,0.017629151,0.075223025,0.509901951,1.964688272,2.000000002,0.19739556,-1.313472612
0.077064363,0.018998027,0.000197819,3.50E-05,0.076904588,0.018970823,0.509901951,2.158703315,2.000000001,-0.19739556,-1.337053146
0.012894422,0.000538723,0.000160753,3.08E-05,0.012782834,0.00050848,0.583095189,2.353720457,1.999999998,-0.5404195,-1.356735643
0.011490775,0.000607552,0.00013495,2.76E-05,0.011355846,0.000635119,0.707106781,2.549509757,2.000000001,-0.785398163,-1.373400767
0.006437756,0.000340023,0.000116141,2.50E-05,0.006327945,0.000360753,0.860232527,2.74590605,2.000000006,-0.950546841,-1.38768551
0.00296014,0.000195055,0.000101757,2.29E-05,0.002985099,0.000172572,1.029563013,2.942787788,1.999999995,-1.063697822,-1.400061115
0.000260495,0.00518045,0.003145224,0.000196156,0.003113826,0.005183404,1.140175425,1.30384048,1.999999999,0.909753158,-1.004067109
0.000445654,0.008259025,0.001821964,0.000133333,0.00182465,0.008205796,0.989949493,1.476482306,1.999999999,0.785398163,-1.076854958
0.000629612,0.004719837,0.001108704,9.47E-05,0.001734726,0.004730361,0.860232527,1.655294536,2,0.620249486,-1.134169167
0.001514728,0.026119941,0.000715869,7.06E-05,0.001324412,0.026111911,0.76157731,1.838477631,1.999999999,0.404891786,-1.180189283
0.021158799,0.053609203,0.00049021,5.51E-05,0.02162638,0.05360082,0.707106781,2.024845673,2,0.141897055,-1.217805939
0.05443729,0.022478092,0.000354025,4.48E-05,0.054224441,0.022439489,0.707106781,2.213594359,1.999999997,-0.141897055,-1.249045772
0.029326147,0.001970835,0.000267984,3.76E-05,0.02906053,0.001945421,0.76157731,2.404163059,2.000000004,-0.404891786,-1.27535549
0.004233237,0.000539078,0.000210986,3.25E-05,0.00443454,0.00053656,0.860232527,2.596151,2.000000003,-0.620249486,-1.297787624
0.008109847,0.00044742,0.000172064,2.87E-05,0.007990272,0.000472834,0.989949493,2.78926514,2.000000005,-0.785398163,-1.317122231
0.005457759,0.000297087,0.000144064,2.57E-05,0.005377327,0.000322795,1.140175425,2.98328678,2.000000002,-0.909753158,-1.333947566
0.000354558,0.006346077,0.004644881,0.000258367,0.004972792,0.006255496,1.272792206,1.421267041,2,0.785398163,-0.885066816
0.000485824,0.005708312,0.003061962,0.000186478,0.002697294,0.005542166,1.140175425,1.58113883,2,0.661043169,-0.965251663
9.65E-05,0.005522094,0.001982165,0.000135927,0.001888542,0.005642776,1.029563014,1.74928557,2.000000001,0.507098504,-1.030376827
0.004249649,0.030101697,0.001306967,0.000101224,0.003152373,0.030007544,0.948683298,1.923538406,1.999999999,0.321750554,-1.083897095
0.021014012,0.04123455,0.000889548,7.74E-05,0.020131315,0.041302528,0.905538514,2.102379605,2.000000001,0.110657221,-1.128422104
0.041669219,0.022043218,0.000627956,6.10E-05,0.041251106,0.022080804,0.905538514,2.284731934,2.000000003,-0.110657221,-1.165904541
0.032433956,0.004843897,0.000459367,4.95E-05,0.032762777,0.004854592,0.948683298,2.469817807,2,-0.321750554,-1.197808605
0.007892351,0.000184141,0.000347579,4.12E-05,0.007670928,0.000212876,1.029563014,2.65706605,1.999999999,-0.507098504,-1.225240746
0.005149901,0.00043179,0.000271727,3.51E-05,0.004886319,0.000462639,1.140175425,2.846049891,1.999999997,-0.661043169,-1.249045772
0.006254011,0.000353817,0.000218346,3.06E-05,0.006430542,0.000343168,1.272792206,3.036445286,1.999999996,-0.785398163,-1.269876092
0.000387256,0.005222516,0.005089218,0.000292584,0.005353397,0.005472202,1.42126704,1.555634918,1.999999999,0.685729511,-0.785398163
0.00031344,0.001162386,0.004014187,0.000226909,0.003754724,0.00094503,1.303840481,1.702938636,2,0.566729218,-0.868539395
0.000889342,0.012137067,0.002886069,0.000173797,0.002227947,0.011963285,1.208304597,1.860107524,2,0.426627493,-0.938047492
0.006342851,0.029042296,0.002022039,0.000133399,0.006264685,0.028925331,1.140175425,2.024845674,2.000000001,0.266252049,-0.996491497
0.019717457,0.033382559,0.001421783,0.000103493,0.019376115,0.033385439,1.104536102,2.195449839,1.999999999,0.090659887,-1.046000555
0.033630975,0.020522802,0.001016065,8.16E-05,0.033846314,0.020453276,1.104536102,2.370653919,2.000000001,-0.090659887,-1.088283032
0.030727336,0.006988608,0.000742394,6.54E-05,0.03001503,0.006937624,1.140175425,2.549509758,2.000000001,-0.266252049,-1.124690778
0.014164145,0.001172652,0.000555792,5.36E-05,0.014692819,0.001181687,1.208304597,2.731300055,1.999999998,-0.426627493,-1.156289452
0.002209159,0.000230927,0.000426557,4.47E-05,0.002247427,0.000275027,1.303840481,2.915475947,1.999999999,-0.566729218,-1.183920609
0.004834397,0.00035093,0.000334877,3.80E-05,0.005153252,0.000313553,1.42126704,3.101612488,2.000000005,-0.685729511,-1.20825209
0.000321014,0.002647173,0.004301144,0.000293627,0.004206751,0.002367328,1.581138831,1.702938637,2.000000002,0.605544664,-0.702256932
8.43E-05,0.004024705,0.004285739,0.000249358,0.004221171,0.004021402,1.476482306,1.83847763,1.999999999,0.493941369,-0.785398163
0.002002519,0.01552986,0.003521695,0.000201536,0.002237944,0.015665642,1.392838828,1.984943324,2,0.367173834,-0.856705628
0.007659662,0.026623837,0.002688006,0.000161035,0.010012152,0.026539468,1.334166406,2.140093457,2.000000001,0.226798848,-0.917949696
0.018188516,0.027986838,0.001995873,0.000128455,0.017113971,0.027962227,1.303840481,2.302172885,1.999999998,0.076771891,-0.970746113
0.028134898,0.018832405,0.001476,0.000103034,0.029425175,0.018839944,1.303840481,2.469817809,2.000000003,-0.076771891,-1.016488831
0.02786469,0.008294529,0.001099666,8.34E-05,0.027788333,0.008316614,1.334166406,2.641968964,2.000000002,-0.226798848,-1.056345014
0.0172481,0.002347396,0.000830311,6.83E-05,0.017957643,0.00231329,1.392838828,2.817800562,2.000000001,-0.367173834,-1.091277035
0.005667247,0.000265146,0.000637003,5.67E-05,0.006195213,0.00026197,1.476482306,2.996664814,2.000000001,-0.493941369,-1.122072983
0.002358418,0.000260803,0.000497579,4.77E-05,0.002675414,0.000256486,1.581138831,3.178049717,2,-0.605544664,-1.14937712
0.000139311,0.000802633,0.002745308,0.000247809,0.002621619,0.00104357,1.749285568,1.860107524,1.999999999,0.5404195,-0.632748835
0.000627872,0.007453714,0.003815181,0.0002513,0.003982839,0.007203871,1.655294536,1.984943325,2.000000002,0.43662716,-0.714090699
0.003010314,0.016833943,0.003699708,0.000217294,0.002940657,0.017043035,1.58113883,2.121320343,1.999999998,0.321750554,-0.785398163
0.008384913,0.024063389,0.003132732,0.000181005,0.007609607,0.024181008,1.529705854,2.267156809,1.999999999,0.19739556,-0.847816973
0.016724149,0.024076826,0.002494459,0.000149079,0.015368917,0.024215743,1.503329638,2.420743687,2,0.066568164,-0.902506908
0.024166202,0.017248859,0.001935878,0.000122568,0.024871064,0.017203546,1.503329638,2.580697581,2.000000001,-0.066568164,-0.950546841
0.024999463,0.008979214,0.001489917,0.00010096,0.024637407,0.008992647,1.529705854,2.745906044,2,-0.19739556,-0.99289439
0.018268751,0.003396092,0.001149237,8.36E-05,0.019350902,0.003378354,1.58113883,2.91547595,2.000000004,-0.321750554,-1.030376827
0.008926677,0.00083334,0.000893226,6.98E-05,0.009322458,0.000862581,1.655294536,3.08868904,1.999999997,-0.43662716,-1.063697822
0.002165538,9.73E-05,0.000701641,5.87E-05,0.002677723,0.000138708,1.749285568,3.264965541,1.999999998,-0.5404195,-1.093450944
0.000141217,0.003162214,0.001388526,0.000146444,0.001516469,0.003044336,1.923538406,2.024845673,2,0.486899232,-0.57430483
0.00122251,0.009691219,0.002801997,0.000225696,0.002927262,0.009797909,1.838477631,2.140093456,2,0.390607044,-0.652846631
0.003829354,0.016991225,0.003392619,0.000219517,0.000980725,0.017195647,1.772004515,2.267156809,1.999999999,0.286051442,-0.722979353
0.008712452,0.021706972,0.003254652,0.000192484,0.005663953,0.021786153,1.72626765,2.404163055,1.999999999,0.174672199,-0.785398163
0.015400413,0.021121733,0.002815665,0.000164072,0.017033386,0.02099815,1.702938637,2.549509758,2.000000002,0.058755823,-0.840896669
0.021174682,0.015837217,0.002316178,0.000138382,0.018905488,0.01572683,1.702938637,2.701851217,1.999999999,-0.058755823,-0.890275102
0.022427929,0.009255687,0.001859692,0.000116399,0.02059571,0.009145947,1.72626765,2.860069929,2,-0.174672199,-0.934288111
0.018183351,0.004234022,0.00147801,9.80E-05,0.019114201,0.004320732,1.772004515,3.023243293,2.000000001,-0.286051442,-0.973619669
0.011011928,0.001462028,0.001173358,8.27E-05,0.010040151,0.001539935,1.838477631,3.190611229,2.000000002,-0.390607044,-1.008874765
0.004418739,0.000284601,0.000935062,7.02E-05,0.003865493,0.000346081,1.923538406,3.361547263,2,-0.486899232,-1.040580554
0.000484697,0.005249669,0.002107021,8.72E-05,0.002438413,0.005181091,2.102379604,2.19544984,2.000000001,0.442374223,-0.524795772
0.001794972,0.010993719,0.001634154,0.000165929,0.003121952,0.010973575,2.024845673,2.302172886,1.999999999,0.352990388,-0.600050213
0.004445028,0.016562373,0.002712185,0.000204594,0.004269467,0.016751812,1.96468827,2.420743688,2.000000001,0.257323715,-0.668289419
0.008787415,0.019659074,0.003047792,0.000194682,0.006731118,0.019564002,1.923538406,2.549509756,1.999999999,0.156601877,-0.729899658
0.014227654,0.018796076,0.002905179,0.000172812,0.016262391,0.01896705,1.902629759,2.687005767,1.999999999,0.052583062,-0.785398163
0.018825452,0.014598172,0.002556432,0.000149846,0.021243226,0.014725761,1.902629759,2.831960451,1.999999999,-0.052583062,-0.835356559
0.02022663,0.009279336,0.002156981,0.000128895,0.022255597,0.009350971,1.923538406,2.983286779,2.000000001,-0.156601877,-0.88034987
0.017555312,0.004851814,0.001777808,0.000110432,0.015782307,0.004829131,1.96468827,3.140063692,1.999999998,-0.257323715,-0.920925877
0.012166181,0.002061748,0.001450403,9.46E-05,0.012443514,0.001977188,2.024845673,3.301514804,2,-0.352990388,-0.957588978
0.006404586,0.000645884,0.001179493,8.12E-05,0.006498818,0.000624543,2.102379604,3.466987167,2.000000003,-0.442374223,-0.990793553
4.92E-05,0.000283271,0.000292393,5.96E-05,0.000291346,0.000312137,0.921954446,1.118033989,2.000000001,1.352127381,-1.390942827
6.19E-05,0.000552572,0.000216047,4.90E-05,0.00025348,0.000566814,0.728010989,1.31529464,1.999999996,1.292496668,-1.418146998
0.000115046,0.002066919,0.000171068,4.16E-05,0.0000563,0.002025279,0.538516481,1.513274589,1.999999994,1.19028995,-1.438244794
0.000475838,0.015618306,0.000141687,3.62E-05,0.000410678,0.015582481,0.360555127,1.711724274,1.999999997,0.982793723,-1.453687582
0.001963322,0.129728334,0.00012065,3.21E-05,0.002060478,0.129756744,0.223606798,1.910497316,1.999999999,0.463647609,-1.465919388
0.140390722,0.001537957,0.00010516,2.88E-05,0.140312976,0.001566723,0.223606798,2.109502301,1.99999999,-0.463647609,-1.47584462
0.016719937,0.000621197,9.31E-05,2.61E-05,0.016769685,0.000623087,0.360555127,2.308679273,1.999999997,-0.982793723,-1.484057988
0.002779816,0.000204406,8.35E-05,2.38E-05,0.002701758,0.000194699,0.538516481,2.507987238,1.999999997,-1.19028995,-1.490966341
0.000880516,0.000110036,7.56E-05,2.19E-05,0.000879076,0.000128367,0.728010989,2.707397269,1.999999995,-1.292496668,-1.496857289
0.00044836,7.66E-05,6.91E-05,2.03E-05,0.000509172,0.0000966,0.921954446,2.90688835,1.999999979,-1.352127381,-1.501939837
8.67E-05,0.001345822,0.000865432,9.08E-05,0.000785333,0.00127386,0.98488578,1.17046999,1.999999999,1.152571997,-1.222025323
0.000184188,0.003651292,0.000504093,6.56E-05,0.000320621,0.003625793,0.806225775,1.36014705,1.999999999,1.051650213,-1.272297395
0.000449743,0.010590164,0.00033403,5.15E-05,0.000495381,0.010641232,0.640312424,1.552417469,2,0.896055385,-1.310193935
0.00106943,0.007698053,0.000243157,4.27E-05,0.000874677,0.007740701,0.5,1.746424923,2.000000003,0.643501109,-1.33970566
0.012363095,0.092488009,0.000189087,3.67E-05,0.012197807,0.092464137,0.412310563,1.941648781,1.999999997,0.244978663,-1.3633001
0.095485552,0.013873847,0.000154301,3.22E-05,0.095631422,0.013878798,0.412310563,2.137755827,1.999999994,-0.244978663,-1.382574821
0.007018479,0.000966553,0.000129973,2.88E-05,0.007128636,0.000984794,0.5,2.334523502,1.999999996,-0.643501109,-1.398605512
0.010958641,0.000514423,0.00011245,2.61E-05,0.010874928,0.000539769,0.640312424,2.531797786,2.000000005,-0.896055385,-1.412141065
0.004227546,0.000253626,9.90E-05,2.39E-05,0.004147491,0.000245589,0.806225775,2.729468805,1.999999992,-1.051650213,-1.423717971
0.001748873,0.000141169,8.82E-05,2.20E-05,0.001813858,0.000160079,0.98488578,2.927456223,1.999999989,-1.152571997,-1.433730152
0.000201008,0.003901088,0.002260843,0.000158425,0.002121568,0.004057576,1.081665382,1.252996408,1.999999999,0.982793723,-1.071449605
0.000373923,0.007733815,0.001263781,0.000106501,0.00122479,0.007735438,0.921954446,1.431782106,2,0.862170055,-1.138388551
0.000672963,0.00930942,0.000765665,7.64E-05,0.00107481,0.009347096,0.781024967,1.615549443,2,0.694738276,-1.19028995
0.000215062,0.019722398,0.000501492,5.83E-05,0.000594109,0.019779899,0.670820393,1.802775636,1.999999998,0.463647609,-1.231503712
0.020084007,0.062770523,0.00035223,4.68E-05,0.01976453,0.062790948,0.608276253,1.992485882,1.999999997,0.165148677,-1.264917455
0.063972488,0.021551952,0.000262481,3.91E-05,0.064105357,0.021588318,0.608276253,2.184032968,2.000000002,-0.165148677,-1.292496668
0.02341511,0.000608414,0.000205248,3.36E-05,0.023594714,0.000610493,0.670820393,2.376972863,1.999999998,-0.463647609,-1.315613936
0.008551724,0.000625066,0.000166717,2.96E-05,0.008485591,0.000648111,0.781024967,2.570992026,2,-0.694738276,-1.335251346
0.00790889,0.000407138,0.000139706,2.66E-05,0.007806886,0.000433425,0.921954446,2.765863338,2,-0.862170055,-1.352127381
0.00430256,0.000249974,0.000119771,2.41E-05,0.004185582,0.000253903,1.081665382,2.961418576,1.999999998,-0.982793723,-1.366778347
0.000312994,0.006054818,0.00398555,0.000230398,0.004145036,0.005827622,1.204159458,1.36014705,1.999999999,0.844153986,-0.94200004
0.000487551,0.007478562,0.002443832,0.000160781,0.002701555,0.007595478,1.063014582,1.526433752,2,0.71883,-1.019141344
0.000437105,0.001441501,0.001523136,0.000115079,0.001694345,0.001547963,0.943398113,1.700000001,2.000000001,0.558599315,-1.080839001
0.002923839,0.029144686,0.00098721,8.52E-05,0.002181754,0.029064059,0.854400374,1.878829423,2,0.35877067,-1.130953744
0.021326415,0.046647922,0.000669881,6.55E-05,0.021316418,0.046605971,0.806225775,2.061552812,2,0.124354995,-1.172273881
0.047239361,0.022495316,0.000475517,5.22E-05,0.047694969,0.022516552,0.806225775,2.247220504,1.999999998,-0.124354995,-1.20681737
0.031890749,0.00345939,0.00035215,4.29E-05,0.032057995,0.003499971,0.854400374,2.435159129,1.999999997,-0.35877067,-1.236059489
0.003970007,0.000323992,0.000270569,3.63E-05,0.00378186,0.000289169,0.943398113,2.624880948,1.999999999,-0.558599315,-1.261093382
0.007056173,0.000458716,0.000215479,3.15E-05,0.006879609,0.000485419,1.063014582,2.81602557,2.000000001,-0.71883,-1.28274088
0.006155074,0.000332057,0.000176413,2.78E-05,0.00620471,0.000345603,1.204159458,3.008321791,2,-0.844153986,-1.301628834
0.000381316,0.006034161,0.005025912,0.000279345,0.005396981,0.006257416,1.345362405,1.486606875,2.000000001,0.732815102,-0.832981267
0.000429416,0.003393303,0.003605313,0.000208855,0.004031997,0.003595643,1.220655561,1.640121948,2.000000001,0.610725964,-0.915100701
0.000362013,0.009286258,0.002449501,0.000155872,0.002446954,0.009279882,1.118033989,1.802775637,1.999999999,0.463647609,-0.982793723
0.005398343,0.029879536,0.00165887,0.000117563,0.004320456,0.029786125,1.044030651,1.972308294,2.000000001,0.291456794,-1.03907226
0.020422815,0.036899632,0.001143634,9.03E-05,0.019657422,0.036964987,1.004987562,2.147091056,2,0.099668652,-1.086318398
0.037225581,0.02133287,0.000809375,7.09E-05,0.036608567,0.021275301,1.004987562,2.32594067,2.000000001,-0.099668652,-1.126377117
0.03185795,0.006028485,0.000589897,5.71E-05,0.031475882,0.005975876,1.044030651,2.507987239,1.999999999,-0.291456794,-1.160668986
0.011471257,0.000615574,0.000442702,4.70E-05,0.011656216,0.000652838,1.118033989,2.692582406,2.000000002,-0.463647609,-1.19028995
0.003029488,0.000356377,0.000341944,3.96E-05,0.002712867,0.000393207,1.220655561,2.879236011,2.000000002,-0.610725964,-1.216090675
0.005770108,0.000361487,0.000270961,3.40E-05,0.006039266,0.000331385,1.345362405,3.067572328,1.999999997,-0.732815102,-1.238736859
0.000368397,0.004029176,0.004825901,0.000297862,0.004900369,0.003995733,1.5,1.62788206,2.000000001,0.643501109,-0.741947268
0.000138848,0.001936168,0.004244994,0.00024047,0.004268686,0.001906453,1.389244399,1.769180602,2.000000001,0.528074448,-0.825376851
0.001447618,0.014161141,0.003252444,0.000189077,0.004691448,0.014209917,1.3,1.920937272,2.000000001,0.39479112,-0.896055385
0.007084605,0.027902305,0.002372951,0.000148041,0.008942679,0.027754552,1.236931688,2.080865205,2,0.244978663,-0.956133375
0.018956064,0.030456171,0.001710737,0.000116353,0.018624111,0.030422046,1.204159458,2.247220504,1.999999999,0.083141232,-1.007480065
0.030647385,0.019673697,0.001241194,9.24E-05,0.031576679,0.019649005,1.204159458,2.418677326,2.000000002,-0.083141232,-1.051650213
0.029345147,0.007730412,0.000913848,7.43E-05,0.028909787,0.00771948,1.236931688,2.594224356,2.000000002,-0.244978663,-1.089909047
0.016033309,0.001763444,0.000685634,6.07E-05,0.01669793,0.001745404,1.3,2.773084927,2.000000002,-0.39479112,-1.123276352
0.003709428,0.000114194,0.000525255,5.05E-05,0.004099084,0.000154766,1.389244399,2.954657339,1.999999999,-0.528074448,-1.152571997
0.003601415,0.000318553,0.000410622,4.26E-05,0.003924437,0.000289861,1.5,3.138470968,2.000000003,-0.643501109,-1.178456183
0.000244188,0.001263159,0.003578482,0.00027765,0.003413728,0.001133624,1.664331698,1.780449381,2,0.57133748,-0.665969237
0.000343453,0.005894495,0.004135819,0.000253284,0.004446955,0.006050476,1.565247584,1.910497318,2.000000001,0.463647609,-0.748378048
0.002528326,0.01637826,0.003673858,0.000210938,0.005637256,0.016169475,1.486606875,2.051828452,1.999999998,0.34302394,-0.819867264
0.008080369,0.025324778,0.002946031,0.000172044,0.006573952,0.025444758,1.431782106,2.202271556,2.000000001,0.211093333,-0.881871939
0.017439383,0.025885844,0.002261906,0.000139451,0.015225245,0.025929127,1.403566885,2.360084743,1.999999999,0.071307465,-0.935769591
0.026000891,0.018019173,0.00171086,0.000113173,0.027338681,0.018022625,1.403566885,2.523885892,1.999999999,-0.071307465,-0.982793723
0.02639885,0.008697184,0.001293939,9.23E-05,0.026411248,0.008729633,1.431782106,2.692582404,2.000000001,-0.211093333,-1.024007486
0.017950972,0.002896872,0.000986225,7.60E-05,0.018777498,0.002860847,1.486606875,2.865309757,2.000000001,-0.34302394,-1.060308005
0.00744535,0.000532432,0.000760626,6.31E-05,0.008007597,0.000533398,1.565247584,3.041381263,1.999999998,-0.463647609,-1.092443895
0.001653556,0.000179261,0.000594798,5.31E-05,0.002084335,0.000205506,1.664331698,3.220248439,2.000000001,-0.57133748,-1.121036714
8.73E-06,0.001940876,0.001930632,0.000203327,0.001922024,0.001919865,1.835755975,1.941648784,1.999999999,0.51238946,-0.602287346
0.000924326,0.008709951,0.0033552,0.000242541,0.002434729,0.008864353,1.74642492,2.061552813,2.000000001,0.412410442,-0.682316555
0.003447265,0.017021043,0.003601602,0.000220264,0.006657042,0.016822376,1.676305461,2.19317122,1.999999999,0.302884868,-0.753151281
0.008583347,0.022847648,0.003238046,0.00018787,0.011723875,0.022667643,1.62788206,2.334523505,1.999999999,0.18534795,-0.815691923
0.016050352,0.022503103,0.002681703,0.00015727,0.018107853,0.022605521,1.603121954,2.483948469,1.999999999,0.06241881,-0.870903457
0.022572229,0.016528164,0.002140622,0.000131023,0.021528042,0.016409391,1.603121954,2.640075755,1.999999998,-0.06241881,-0.919719605
0.02366668,0.009153306,0.001680673,0.000109028,0.0224277,0.009110867,1.62788206,2.801785147,2.000000002,-0.18534795,-0.962994331
0.01833033,0.003845072,0.001314849,9.10E-05,0.019630979,0.003873237,1.676305461,2.968164417,2.000000002,-0.302884868,-1.001483136
0.010106397,0.001147505,0.00103183,7.63E-05,0.009965035,0.001214516,1.74642492,3.138470965,1.999999999,-0.412410442,-1.035841253
0.003270378,0.000139381,0.000815724,6.45E-05,0.003497441,0.000169476,1.835755975,3.31209903,1.999999998,-0.51238946,-1.066630365
0.000308107,0.004277357,0.001491326,8.78E-05,0.001717758,0.004193077,2.01246118,2.10950231,1.999999999,0.463647609,-0.548549402
0.001514076,0.010444384,0.002212195,0.0002002,0.003682855,0.010249436,1.931320792,2.220360331,2,0.370891289,-0.62548504
0.00416322,0.016827348,0.003092907,0.000214352,0.007128609,0.016613909,1.868154169,2.343074902,1.999999998,0.27094685,-0.694738276
0.008775574,0.020647423,0.003189055,0.00019491,0.011539936,0.020681764,1.824828759,2.475883682,2.000000001,0.165148677,-0.756834506
0.014793774,0.019892225,0.00289316,0.000169284,0.011905951,0.019823308,1.802775638,2.617250467,2.000000001,0.055498505,-0.812418613
0.019932177,0.015195141,0.002457102,0.000144634,0.020398614,0.015259461,1.802775638,2.765863338,2.000000002,-0.055498505,-0.862170055
0.021285727,0.009292695,0.002019512,0.000123017,0.020906894,0.009205154,1.824828759,2.920616373,2.000000001,-0.165148677,-0.906750164
0.017914832,0.004570689,0.001634091,0.000104485,0.017386823,0.004661053,1.868154169,3.080584361,2.000000002,-0.27094685,-0.946773274
0.011691047,0.001768244,0.001314231,8.88E-05,0.010533432,0.001783684,1.931320792,3.244996147,1.999999998,-0.370891289,-0.982793723
0.005479297,0.000458944,0.001057174,7.58E-05,0.004465691,0.00052466,2.01246118,3.413209636,2.000000003,-0.463647609,-1.015302592
2.76E-05,9.30E-05,8.48E-05,2.59E-05,0.000111536,0.0000784,1.802775652,2.202271536,3.999999996,1.515297822,-1.525373047
3.10E-05,0.000106433,7.66E-05,2.37E-05,0.0000744,0.000129889,1.603121959,2.402082447,4.000000022,1.508377517,-1.529153748
3.53E-05,0.000124381,6.99E-05,2.18E-05,0.0000533,0.000116659,1.403566885,2.601922382,4.000000016,1.499488862,-1.532353737
4.10E-05,0.00014957,6.42E-05,2.02E-05,0.000104919,0.000140927,1.204159459,2.801785136,3.999999992,1.487655095,-1.535097214
4.88E-05,0.000186546,5.94E-05,1.88E-05,0.0000579,0.000205092,1.004987559,3.001666211,4.000000004,1.471127674,-1.537475331
5.98E-05,0.000247517,5.52E-05,1.76E-05,0.0000608,0.000233536,0.806225773,3.201562081,3.99999996,1.446441332,-1.539556493
7.63E-05,0.000367631,5.17E-05,1.65E-05,0.000126467,0.000374282,0.608276252,3.401470318,4.000000047,1.405647649,-1.541393039
0.000103975,0.000857088,4.85E-05,1.56E-05,0.0000561,0.000848361,0.412310563,3.601388595,3.999999974,1.325817664,-1.54302569
0.000325146,0.016265339,4.57E-05,1.47E-05,0.000356637,0.016275018,0.223606798,3.801315628,4.000000067,1.107148718,-1.54448661
0.03061995,0.035442292,4.32E-05,1.40E-05,0.030635129,0.035428358,0.1,4.001249777,3.999999972,0,-1.545801533
0.018623002,0.000537127,4.10E-05,1.33E-05,0.018652198,0.000539345,0.223606798,4.201190376,4.000000068,-1.107148718,-1.546991301
0.001385562,0.000168015,3.90E-05,1.27E-05,0.001372895,0.000155478,0.412310563,4.401136226,4.000000009,-1.325817664,-1.548072966
0.000528357,0.000103399,3.71E-05,1.21E-05,0.000491741,0.0000927,0.608276252,4.601086838,4.000000011,-1.405647649,-1.54906062
0.000322223,7.54E-05,3.55E-05,1.16E-05,0.000288943,0.0000674,0.806225773,4.801041609,4.000000057,-1.446441332,-1.549966007
0.000230981,5.94E-05,3.40E-05,1.11E-05,0.000204118,0.0000533,1.004987559,5.000999945,4.000000048,-1.471127674,-1.550798993
0.000180064,4.89E-05,3.26E-05,1.07E-05,0.000158717,0.0000442,1.204159459,5.200961532,4.000000081,-1.487655095,-1.551567928
0.00014711,4.16E-05,3.13E-05,1.03E-05,0.000130108,0.0000379,1.403566885,5.400925926,4.000000079,-1.499488862,-1.552279925
0.000124378,3.61E-05,3.01E-05,9.90E-06,0.000110746,0.0000332,1.603121959,5.600892894,4.000000103,-1.508377517,-1.552941082
0.000107724,3.19E-05,2.90E-05,9.55E-06,0.0000967,0.0000297,1.802775652,5.800862139,4.00000012,-1.515297822,-1.553556656
2.64E-05,0.000114968,0.000116428,2.88E-05,0.000142501,0.00012586,1.824828755,2.220360334,3.999999999,1.405647649,-1.435268613
2.90E-05,0.000136563,0.000102089,2.61E-05,0.0000787,0.000139621,1.627882061,2.41867732,3.999999997,1.385448377,-1.446441332
