sample_id,split,domain_id,is_labeled,rss1_combined_dbm,rss2_combined_dbm,delta_db,sum_db,log_ratio,c1_dbm,c2_dbm,rss_a_p1_dbm,rss_b_p1_dbm,rss_a_p2_dbm,rss_b_p2_dbm,theta1_rad,theta2_rad,d1_m,d2_m,room_dim_m,mask_4rss_is_gt
7647,train,0,1,1.0223949901361087,8.477390656824657,7.454995666688548,9.499785646960765,1.716576189045226,1.0223949901361087,8.477390656824657,1.3224559715107567,8.406056849640734,2.6750917319954763,-9.373916956917158,0.340978953,-0.752077168,3.28937684,4.244997057,4.000000001,1
7648,train,0,1,4.570685357849888,9.582802331038764,5.012116973188876,14.153487688888651,1.1540825826807144,4.570685357849888,9.582802331038764,3.7244101662047497,9.592685977489912,2.4718444087417266,-9.704052145829941,0.282554952,-0.785398163,3.228002478,4.384062042,3.999999996,1
7649,train,0,1,7.28748607532261,10.33488090644745,3.0473948311248407,17.62236698177006,0.7016885910615164,7.28748607532261,10.33488090644745,5.742377112027739,10.370750952484753,2.147524777073363,-10.070049015686584,0.222081902,-0.816637997,3.178049716,4.52769257,4.000000001,1
7650,train,0,1,8.461290092386944,10.745814632553476,2.2845245401665313,19.20710472494042,0.5260312150766535,8.461290092386944,10.745814632553476,7.425520858497508,10.773729568809681,1.7423953877442426,-10.462403082667713,0.159913123,-0.845930183,3.140063694,4.67546789,3.999999998,1
7651,train,0,1,9.35605197760508,10.834167199270041,1.478115221664961,20.19021917687512,0.34034860751333296,9.35605197760508,10.834167199270041,8.786876689083208,10.825804139287467,1.2773892369163466,-10.867160982395816,0.096473775,-0.873405537,3.1144823,4.827007355,4.0,1
7652,train,0,1,9.294917788893907,10.541596811059284,1.2466790221653774,19.83651459995319,0.28705845321863926,9.294917788893907,10.541596811059284,9.82242641045013,10.533519244485156,0.7753650237838917,-11.278437272517072,0.032246882,-0.899190171,3.101612484,4.981967486,4.000000003,1
7653,train,0,1,10.911539410634603,9.915215612906144,-0.9963237977284596,20.82675502354075,-0.2294120324444766,10.911539410634603,9.915215612906144,10.526820938713774,9.90142312050789,0.24879145736894953,-11.687703061329366,-0.032246882,-0.923404187,3.101612484,5.14003891,4.000000001,1
7654,train,0,1,10.84793156547277,8.922380632085783,-1.9255509333869867,19.770312197558553,-0.4433744875017647,10.84793156547277,8.922380632085783,10.890328223773087,8.940210965277467,-0.2911175568636882,-12.097148359667585,-0.096473775,-0.946160904,3.1144823,5.300943312,4.0,1
7655,train,0,1,10.81444455023491,7.647809575802692,-3.1666349744322178,18.462254126037603,-0.7291446487081205,10.81444455023491,7.647809575802692,10.910413693462178,7.656225901148156,-0.8409018151270542,-12.510371387438386,-0.159913123,-0.967566474,3.140063694,5.464430438,4.000000002,1
7656,train,0,1,10.78227538509041,6.110523412234038,-4.671751972856372,16.892798797324446,-1.0757106450864604,10.78227538509041,6.110523412234038,10.585020952542974,6.056045306135953,-1.3917106896824418,-12.915790998652872,-0.222081902,-0.987719792,3.178049716,5.630275306,4.000000002,1
7657,train,0,1,9.86159215945084,4.058573758416108,-5.803018401034732,13.920165917866948,-1.336194366459272,9.86159215945084,4.058573758416108,9.897828863378782,4.135436718205947,-1.940535220578201,-13.32547047110046,-0.282554952,-1.006712606,3.228002478,5.798275608,4.000000004,1
7658,train,0,1,9.063623055904724,1.9390117938615616,-7.124611262043162,11.002634849766286,-1.640502368535808,9.063623055904724,1.9390117938615616,8.833509597656231,1.864958183046067,-2.4838683338749274,-13.716110699496884,-0.340978953,-1.024629763,3.28937684,5.968249321,3.999999998,1
7659,train,0,1,7.167426015581068,-0.6209562752142113,-7.788382290795279,6.546469740366857,-1.7933412961324025,7.167426015581068,-0.6209562752142113,7.339516878189536,-0.8194343849472887,-3.019716977437059,-14.111682744057926,-0.397079445,-1.041549546,3.361547262,6.140032574,4.000000002,1
7660,train,0,1,4.95801092013911,-3.777414097197644,-8.735425017336754,1.1805968229414656,-2.011405942588686,4.95801092013911,-3.777414097197644,5.283523934372354,-4.142235347582883,-3.546062260200542,-14.48550002027125,-0.450661326,-1.057544054,3.443835071,6.313477648,4.000000002,1
7661,train,0,1,2.622239156695298,-8.561112418907252,-11.18335157560255,-5.9388732622119536,-2.5750618627693904,2.622239156695298,-8.561112418907252,2.380950526383235,-8.790906071970653,-4.061691908709914,-14.85452247339714,-0.501604054,-1.072679617,3.535533906,6.488451281,4.000000003,1
7662,train,0,1,0.5196784423339358,-14.353339357479108,-14.873017799813043,-13.833660915145172,-3.424638907368461,0.5196784423339358,-14.353339357479108,-1.0574265967198595,-13.30683119433888,-4.566596980910998,-15.228787452803376,-0.549853183,-1.08701721,3.635931793,6.664833085,4.000000003,1
7663,train,0,1,-1.4676735319451761,-2.99605243584201,-1.528378903896834,-4.4637259677871866,-0.3519222480559429,-1.4676735319451761,-2.99605243584201,-23.0715308072277,-3.152829715935846,-1.4419504300201544,-12.269453066357375,0.522403432,-0.566729218,3.807886554,3.911521444,4.000000004,1
7664,train,0,1,-0.21448824121280644,2.487753566042189,2.702241807254995,2.2732653248293824,0.6222141703050641,-0.21448824121280644,2.487753566042189,-8.233156103660228,2.2990801577790565,0.40917465013882615,-10.123337350737254,0.475695219,-0.608689307,3.712142239,4.022437071,3.999999999,1
7665,train,0,1,2.5294958404718315,5.054475038197037,2.524979197725205,7.583970878668868,0.5813979460802124,2.5294958404718315,5.054475038197037,-3.7327273876913263,5.20650275048718,1.6570538931202958,-9.426762946307155,0.426627493,-0.648331989,3.624913792,4.140048309,3.999999999,1
7666,train,0,1,2.838134844453895,7.206603142229922,4.368468297776028,10.044737986683817,1.0058769981676154,2.838134844453895,7.206603142229922,-0.6015090869787356,7.159442087449119,2.2408766302303964,-9.29286269012351,0.375270823,-0.685729511,3.54682957,4.263801121,4.000000001,1
7667,train,0,1,-4.09160393518018,8.627500467073054,12.719104402253233,4.535896531892874,2.928682019286324,-4.09160393518018,8.627500467073054,1.9310121263735336,8.5657550117167,2.4377819992431413,-9.41410766155409,0.321750554,-0.720971324,3.478505426,4.393176527,3.999999999,1
7668,train,0,1,4.443163793665773,9.57576114419022,5.132597350524447,14.018924937855994,1.1818242147658327,4.443163793665773,9.57576114419022,4.06023318025748,9.560431684177015,2.395402142903939,-9.660859294833903,0.266252049,-0.75415833,3.420526275,4.527692569,3.999999999,1
7669,train,0,1,6.4842441842006115,10.22038155769982,3.7361373734992087,16.704625741900433,0.8602774221597206,6.4842441842006115,10.22038155769982,5.877109650189114,10.20700132184691,2.197084055832911,-9.970999313886127,0.209022943,-0.785398163,3.373425559,4.666904754,3.999999998,1
7670,train,0,1,7.072068347452321,10.56673508871382,3.494666741261499,17.638803436166143,0.8046767543410805,7.072068347452321,10.56673508871382,7.4001898710989416,10.532270005916072,1.894333210912857,-10.31517051446065,0.150371428,-0.814801452,3.337663854,4.81040539,4.000000003,1
7671,train,0,1,7.813077130189377,10.535436963769026,2.722359833579649,18.348514093958403,0.6268465170566251,7.813077130189377,10.535436963769026,8.637374431507745,10.542946467310943,1.5195791022986964,-10.685421293109949,0.090659887,-0.842478946,3.313608305,4.957822104,4.000000001,1
7672,train,0,1,10.16109481577888,10.263474546006066,0.10237973022718627,20.424569361784947,0.02357380406458713,10.16109481577888,10.263474546006066,9.587339366521352,10.254034066838928,1.0868034675201237,-11.062382379420566,0.03029376,-0.868539395,3.301514804,5.108815908,3.999999998,1
7673,train,0,1,9.903360571760999,9.629475993724075,-0.2738845780369239,19.532836565485074,-0.06306425465887863,9.903360571760999,9.629475993724075,10.24603953734555,9.663267731886364,0.6225134337562057,-11.444808443322,-0.03029376,-0.893088034,3.301514804,5.263078945,3.999999998,1
7674,train,0,1,10.228937201136215,8.753421899951352,-1.4755153011848634,18.982359101087567,-0.33974995369928834,10.228937201136215,8.753421899951352,10.601842384645298,8.783039617288086,0.1330710474055037,-11.830961606243397,-0.090659887,-0.916225559,3.313608305,5.42033209,3.999999997,1
7675,train,0,1,10.319901099865982,7.572421762611793,-2.7474793372541892,17.892322862477776,-0.6326304965270657,10.319901099865982,7.572421762611793,10.658814128352281,7.617654360222383,-0.37251946641359496,-12.218487496163563,-0.150371428,-0.938047492,3.337663854,5.580322573,4.000000002,1
7676,train,0,1,10.248886602899718,6.182433283664891,-4.066453319234827,16.43131988656461,-0.9363354794226272,10.248886602899718,6.182433283664891,10.404836642062701,6.171294563481304,-0.8858881601051481,-12.60427655549908,-0.209022943,-0.95864383,3.373425559,5.742821607,4.0,1
7677,train,0,1,10.123197265924285,4.434973649725412,-5.688223616198872,14.558170915649697,-1.3097618904276207,10.123197265924285,4.434973649725412,9.83976828263753,4.441575728623998,-1.4027523066990915,-12.984320149440725,-0.266252049,-0.978098922,3.420526275,5.907622195,4.0,1
7678,train,0,1,8.794796904291731,2.526338874777865,-6.268458029513866,11.321135779069596,-1.4433658014817456,8.794796904291731,2.526338874777865,8.948891304051623,2.4220912057621784,-1.9197750989958324,-13.372421683184259,-0.321750554,-0.996491497,3.478505426,6.074537023,4.000000006,1
7679,train,0,1,7.271259575812271,0.09631460170062559,-7.174944974111646,7.367574177512897,-1.6520921340442025,7.271259575812271,0.09631460170062559,7.693740023811609,0.05462797985232761,-2.433547648206644,-13.74687549038326,-0.375270823,-1.013894803,3.54682957,6.243396515,4.000000004,1
7680,train,0,1,5.536312327021405,-2.6586611905642177,-8.194973517585623,2.8776511364571875,-1.8869623859073634,5.536312327021405,-2.6586611905642177,6.004534999147484,-2.76150439812741,-2.9415595110036112,-14.111682744057926,-0.426627493,-1.030376827,3.624913792,6.414047089,4.000000006,1
7681,train,0,1,2.7730980315300267,-5.760254507442243,-8.53335253897227,-2.987156475912216,-1.964877034950044,2.7730980315300267,-5.760254507442243,3.7027265299442726,-6.36775485814237,-3.4424994830649798,-14.473317838878067,-0.475695219,-1.046000555,3.712142239,6.586349518,3.999999997,1
7682,train,0,1,0.5435906739070242,-10.856568428805593,-11.400159102712617,-10.312977754898569,-2.624983640766645,0.5435906739070242,-10.856568428805593,0.5046405457742906,-11.739251972991735,-3.934112120668745,-14.84126156288321,-0.522403432,-1.060824267,3.807886554,6.760177511,3.999999997,1
7683,train,0,1,-0.9407304182598225,0.016813693835511664,0.9575441120953342,-0.9239167244243108,0.22048267983949366,-0.9407304182598225,0.016813693835511664,-11.864190114318081,0.0032473083826522857,-1.137355052825668,-13.979400086720375,0.497342716,-0.5404195,3.98246155,4.081666326,3.999999997,1
7684,train,0,1,-1.0729836625636937,3.645044680101251,4.718028342664945,2.572061017537557,1.0863661730143703,-1.0729836625636937,3.645044680101251,-5.968571638707481,3.591833616134228,-1.1101390607160828,-11.561445773768389,0.452153862,-0.581380184,3.891015291,4.188078319,4.0,1
7685,train,0,1,-1.9953106270128553,5.958073914443206,7.953384541456062,3.962763287430351,1.8313344684006012,-1.9953106270128553,5.958073914443206,-2.5093186799264977,5.849014268779763,0.6237437569263785,-10.096611452123984,0.404891786,-0.620249486,3.807886552,4.301162634,3.999999999,1
7686,train,0,1,0.2978379374269937,7.513278438736185,7.215440501309191,7.811116376163179,1.6614165737700028,0.2978379374269937,7.513278438736185,0.17054635909855304,7.4646971183509585,1.58917069695178,-9.618290664330456,0.355635884,-0.657074936,3.73363094,4.420407222,4.0,1
7687,train,0,1,3.6742488076897577,8.659761900781117,4.98551309309136,12.334010708470874,1.1479568129078799,3.6742488076897577,8.659761900781117,2.4036775514139537,8.64994054010894,2.042271858737918,-9.553583413052122,0.304510883,-0.691921382,3.668787265,4.54532727,3.999999998,1
7688,train,0,1,5.201929888583835,9.51272418323417,4.310794294650335,14.714654071818003,0.9925970681825642,5.201929888583835,9.51272418323417,4.325426394467254,9.495895410734885,2.1867438372288803,-9.690442458706501,0.251689972,-0.724866144,3.6138622,4.675467893,4.000000004,1
7689,train,0,1,5.439819214199656,10.078121494944629,4.6383022807449725,15.517940709144284,1.068008568844366,5.439819214199656,10.078121494944629,5.965623506780915,10.03654542572548,2.13259228361717,-9.92973801152154,0.19739556,-0.755994875,3.56931366,4.810405387,3.999999999,1
7690,train,0,1,6.0160765529052345,10.296462232969223,4.280385680063988,16.31253878587446,0.9855952259180523,6.0160765529052345,10.296462232969223,7.354517415467015,10.294011491170593,1.938686642743943,-10.222763947111522,0.141897055,-0.785398163,3.535533906,4.949747466,3.999999998,1
7691,train,0,1,9.241656308019051,10.2621696828131,1.0205133747940494,19.50382599083215,0.2349818884001825,9.241656308019051,10.2621696828131,8.486583942180136,10.276830912692912,1.655031039600945,-10.545314148681804,0.085505294,-0.8131688,3.512833614,5.093132631,4.000000001,1
7692,train,0,1,8.651094847544428,9.982592948198329,1.331498100653901,18.63368779574276,0.3065887677915558,8.651094847544428,9.982592948198329,9.363891162633585,9.991089565763414,1.3037558743164328,-10.893755951107988,0.028563658,-0.839399664,3.50142828,5.240229004,4.000000002,1
7693,train,0,1,10.257994921710726,9.47073833851585,-0.7872565831948748,19.728733260226576,-0.1812725272825943,10.257994921710726,9.47073833851585,9.981941893651117,9.43711806635665,0.9032049370907459,-11.249387366082999,-0.028563658,-0.864182124,3.50142828,5.390732786,3.999999996,1
7694,train,0,1,10.737463861735545,8.665692730705166,-2.0717711310303795,19.40315659244071,-0.47704293224059663,10.737463861735545,8.665692730705166,10.330761406083793,8.625226645844728,0.4695068093818549,-11.605219526258017,-0.085505294,-0.887604882,3.512833614,5.544366514,4.000000004,1
7695,train,0,1,10.702788239479876,7.58552883646367,-3.117259403016206,18.288317075943546,-0.7177755032380636,10.702788239479876,7.58552883646367,10.411455802751155,7.56064456203152,0.014160945522022104,-11.972262747080242,-0.141897055,-0.909753158,3.535533906,5.700877126,3.999999999,1
7696,train,0,1,9.980145645750664,6.183019016705672,-3.7971266290449917,16.163164662456335,-0.8743207172249731,9.980145645750664,6.183019016705672,10.220384860147739,6.243376943492707,-0.4588104078572609,-12.335871528876005,-0.19739556,-0.930708174,3.56931366,5.860034129,3.999999999,1
7697,train,0,1,9.859837827976508,4.75978861924919,-5.1000492087273175,14.619626447225698,-1.17432972815516,9.859837827976508,4.75978861924919,9.753896638147063,4.681663366683819,-0.9407412049421333,-12.700257143004443,-0.251689972,-0.950546841,3.6138622,6.021627689,4.000000001,1
7698,train,0,1,8.686829883996856,2.791420064916383,-5.895409819080473,11.478249948913238,-1.3574682766505421,8.686829883996856,2.791420064916383,8.998159078515984,2.8553345590968697,-1.4279057110732885,-13.062730510763531,-0.304510883,-0.96934162,3.668787265,6.185466838,4.000000001,1
7699,train,0,1,8.17482138334751,0.5846740194257377,-7.590147363921772,8.759495402773247,-1.7476960173794327,8.17482138334751,0.5846740194257377,7.9363898363534515,0.7534144403874128,-1.9156214553123865,-13.419886033428876,-0.355635884,-0.987160508,3.73363094,6.351377806,4.000000004,1
7700,train,0,1,6.957550383565703,-1.984357747699398,-8.941908131265102,4.973192635866305,-2.0589504365973266,6.957550383565703,-1.984357747699398,6.5150576499110056,-1.7081784665143027,-2.4019471341618908,-13.777859770337047,-0.404891786,-1.004067109,3.807886552,6.519202402,3.999999998,1
7701,train,0,1,4.99641314364283,-5.049304545207969,-10.045717688850798,-0.05289140156513916,-2.313111979877444,4.99641314364283,-5.049304545207969,4.632734911663638,-4.6907708017782195,-2.884255814592454,-14.13412695328245,-0.452153862,-1.020120776,3.891015291,6.688796605,4.000000003,1
7702,train,0,1,1.0962882361942992,-7.89221473412895,-8.98850297032325,-6.7959264979346505,-2.069679294779901,1.0962882361942992,-7.89221473412895,2.0656926977061807,-8.711388927754111,-3.361059930932128,-14.48550002027125,-0.497342716,-1.035376785,3.98246155,6.860029156,4.000000003,1
7703,train,0,1,0.6837475731953796,1.8413216509855275,1.157574077790148,2.525069224180907,0.26654128155559237,0.6837475731953796,1.8413216509855275,-8.4404485106681,1.8224626648094744,0.4075657032794435,-11.249387366082999,0.474399883,-0.516230671,4.159326869,4.254409478,4.000000003,1
7704,train,0,1,-0.44745317179820027,4.4116596364703415,4.8591128082685415,3.964206464672141,1.1188520717495578,-0.44745317179820027,4.4116596364703415,-4.44198433048654,4.466635849057996,-2.0234612974189594,-13.74687549038326,0.430692511,-0.55616623,4.071854614,4.356604182,3.999999998,1
7705,train,0,1,1.7413310509557511,6.231906566849789,4.4905755158940375,7.97323761780554,1.0339932241861656,1.7413310509557511,6.231906566849789,-1.5660836273473613,6.305843759120144,-0.7037368432942221,-11.174754620451194,0.385157506,-0.594213704,3.992492955,4.465422713,4.0,1
7706,train,0,1,3.650015648461432,7.5972607401113414,3.9472450916499096,11.247276388572773,0.9088867706426996,3.650015648461432,7.5972607401113414,0.7774570430856648,7.668328090338946,0.7204244579822032,-10.159229660971691,0.337878188,-0.630401421,3.92173431,4.580392995,3.999999997,1
7707,train,0,1,5.1917974227599775,8.627998451363478,3.4362010286035005,13.819795874123455,0.7912145264993227,5.1917974227599775,8.627998451363478,2.7887610043387245,8.68538231887344,1.4864922792438877,-9.824032786340144,0.28897541,-0.664774495,3.860051813,4.70106371,4.000000001,1
7708,train,0,1,6.112825250331672,9.401957256979836,3.289132006648164,15.514782507311509,0.7573506327397657,6.112825250331672,9.401957256979836,4.52375939135181,9.405921810432462,1.8430834474856062,-9.806967330455961,0.238609323,-0.69739079,3.807886553,4.827007355,4.000000003,1
7709,train,0,1,5.154222340193197,9.907820263871809,4.753597923678612,15.062042604065006,1.0945563717149818,5.154222340193197,9.907820263871809,6.023874344694606,9.863263765352405,1.945567979897464,-9.951414653796713,0.18697927,-0.728317381,3.765634077,4.957822103,4.000000001,1
7710,train,0,1,7.168216349333933,10.028400993047944,2.8601846437140113,17.196617342381877,0.6585818523826367,7.168216349333933,10.028400993047944,7.2930607446568,10.066418210583883,1.8816857699775602,-10.181813928293364,0.134321442,-0.757627527,3.733630941,5.093132632,4.000000001,1
7711,train,0,1,8.696990976677444,10.064196579773984,1.36720560309654,18.76118755645143,0.31481072407480304,8.696990976677444,10.064196579773984,8.337581378923481,10.025635293538215,1.6947839901006765,-10.462403082667713,0.080904099,-0.785398163,3.712142239,5.232590179,3.999999997,1
7712,train,0,1,9.547790623478175,9.728107490890878,0.18031686741270292,19.275898114369053,0.04151949309198741,9.547790623478175,9.728107490890878,9.151038547705381,9.742454618610152,1.4282166811591515,-10.767559813697234,0.027020449,-0.811707881,3.701351105,5.375872024,4.000000002,1
7713,train,0,1,9.312986171351978,9.18301161865309,-0.12997455269888825,18.49599779000507,-0.02992774675130302,9.312986171351978,9.18301161865309,9.732275912724361,9.221864324291465,1.0979243571894601,-11.095789811990857,-0.027020449,-0.836635331,3.701351105,5.52268051,4.000000002,1
7714,train,0,1,9.608717796038365,8.429175042223182,-1.1795427538151824,18.03789283826155,-0.2715997561483982,9.608717796038365,8.429175042223182,10.075153383987113,8.470062883093865,0.7262445753410036,-11.426675035687314,-0.080904099,-0.860258011,3.712142239,5.672741841,4.0,1
7715,train,0,1,10.033494453663256,7.4898794278004175,-2.543615025862838,17.523373881463673,-0.5856890040867436,10.033494453663256,7.4898794278004175,10.175894646443082,7.489303460136149,0.3199870347525423,-11.76525770829699,-0.134321442,-0.882651362,3.733630941,5.825804668,4.000000003,1
7716,train,0,1,10.431715789164924,6.336744441031675,-4.0949713481332495,16.7684602301966,-0.942901998244935,10.431715789164924,6.336744441031675,10.034996943996909,6.286557603425596,-0.1082303700146344,-12.111248842245832,-0.18697927,-0.903888123,3.765634077,5.981638575,4.000000004,1
7717,train,0,1,9.265353663661058,4.799302875306187,-4.466050788354871,14.064656538967245,-1.0283461969820233,9.265353663661058,4.799302875306187,9.645600900852745,4.859016354904723,-0.5513650016570987,-12.44887733604929,-0.238609323,-0.924037901,3.807886553,6.140032577,4.000000003,1
7718,train,0,1,9.409252863098917,3.179576716253811,-6.229676146845106,12.588829579352728,-1.4344359429906126,9.409252863098917,3.179576716253811,9.005574117415046,3.2081508309914457,-1.004070968792796,-12.79840696594043,-0.28897541,-0.943166901,3.860051813,6.300793601,4.0,1
7719,train,0,1,8.2799551085245,1.4161906821172976,-6.863764426407203,9.696145790641799,-1.5804401650068052,8.2799551085245,1.4161906821172976,8.092524351913132,1.3064731241025738,-1.4634375988670658,-13.142582613977362,-0.337878188,-0.961337789,3.92173431,6.463745046,4.000000003,1
7720,train,0,1,6.846518600921093,-0.6874101458905552,-7.5339287468116485,6.1591084550305375,-1.7347512024087812,6.846518600921093,-0.6874101458905552,6.882341392219338,-0.8727165039600668,-1.924703837341101,-13.487219860018559,-0.385157506,-0.978609647,3.992492955,6.628725365,3.999999998,1
7721,train,0,1,5.55655281873222,-3.3663269566258696,-8.922879775358089,2.19022586210635,-2.05456899573176,5.55655281873222,-3.3663269566258696,5.303845222727809,-3.443315114520295,-2.386014516542287,-13.829996588791012,-0.430692511,-0.995038009,4.071854614,6.7955868,3.999999998,1
7722,train,0,1,4.17935302065002,-7.487975090563955,-11.667328111213976,-3.308622069913935,-2.6865015783951676,4.17935302065002,-7.487975090563955,3.2206333433394545,-6.656669029634451,-2.8446962665682554,-14.168012260313771,-0.474399883,-1.010674943,4.159326869,6.964194143,4.000000004,1
7723,train,0,1,2.14920372467098,2.881521581829263,0.7323178571582831,5.030725306500243,0.16862241812260045,2.14920372467098,2.881521581829263,-6.45949214389233,2.995519679379547,1.766976896175127,-8.706324042770143,0.453338696,-0.493941369,4.338202393,4.429446918,4.000000001,1
7724,train,0,1,0.9098843611703183,5.03202694295437,4.122142581784051,5.941911304124688,0.9491584060011946,0.9098843611703183,5.03202694295437,-3.309259086131529,5.089459035354645,-1.1442903472346853,-13.716110699496884,0.411064547,-0.532843888,4.254409477,4.52769257,4.0,1
7725,train,0,1,0.45342932399057256,6.661290005311874,6.207860681321301,7.114719329302447,1.4294127464194288,0.45342932399057256,6.661290005311874,-0.8195392819285753,6.633957757958414,-2.0358179110820678,-12.839966563652007,0.367173834,-0.570040464,4.178516483,4.63249393,4.000000002,1
7726,train,0,1,-2.2822590811958423,7.858291289357569,10.140550370553411,5.5760322081617275,2.334948011799153,-2.2822590811958423,7.858291289357569,1.276340557289784,7.803832795585776,-0.3941031911604573,-10.974532206860086,0.321750554,-0.605544664,4.110960958,4.743416492,4.000000001,1
7727,train,0,1,2.3910619385099627,8.664948054703821,6.273886116193858,11.056009993213785,1.4446156646290287,2.3910619385099627,8.664948054703821,3.091632628555885,8.678604143285447,0.749779915378241,-10.25028005701931,0.274909841,-0.639385906,4.052159917,4.860041153,4.0,1
7728,train,0,1,6.282998138987372,9.260588276623164,2.977590137635792,15.543586415610536,0.6856154663966262,6.282998138987372,9.260588276623164,4.678283783278781,9.299858463093067,1.367015465436063,-10.026136156026865,0.226798848,-0.671606156,4.002499219,4.981967482,3.999999998,1
7729,train,0,1,5.678044564148436,9.730558656334242,4.052514092185806,15.408603220482679,0.9331258537815335,5.678044564148436,9.730558656334242,6.053870478532829,9.68524087835332,1.6508904477019837,-10.048037084028206,0.177596167,-0.702256932,3.962322551,5.108815912,4.000000002,1
7730,train,0,1,7.674292741687578,9.804149604172052,2.1298568624844734,17.47844234585963,0.49041766617678184,7.674292741687578,9.804149604172052,7.2224847969405985,9.84459801182312,1.7168931038196313,-10.199966284162535,0.127509558,-0.731396663,3.93192065,5.240229003,3.999999999,1
7731,train,0,1,7.428645857659869,9.794243508993608,2.365597651333739,17.222889366653476,0.5446989887982793,7.428645857659869,9.794243508993608,8.190652899237094,9.78439052970944,1.6433173547074373,-10.423927129399049,0.076771891,-0.759088446,3.911521443,5.375872022,3.999999998,1
7732,train,0,1,9.497767956169199,9.548591556539629,0.0508236003704301,19.046359512708825,0.011702566458523909,9.497767956169199,9.548591556539629,8.947861645962034,9.50725821160024,1.4638760415164365,-10.685421293109949,0.025635409,-0.785398163,3.901281841,5.515432891,3.999999999,1
7733,train,0,1,10.096959777941512,9.056505157527994,-1.0404546204135183,19.153464935469508,-0.2395735298900944,10.096959777941512,9.056505157527994,9.496154396767011,9.016540095202679,1.2126233429485314,-10.979971086492705,-0.025635409,-0.810392957,3.901281841,5.65862174,3.999999998,1
7734,train,0,1,10.351760521391128,8.364676750504294,-1.9870837708868336,18.716437271895423,-0.45754294693744213,10.351760521391128,8.364676750504294,9.8299323523609,8.317683844265396,0.9012326313580883,-11.284270644541213,-0.076771891,-0.834140015,3.911521443,5.805170111,4.000000003,1
7735,train,0,1,10.17297093089432,7.409388922316711,-2.7635820085776084,17.58235985321103,-0.6363382736217342,10.17297093089432,7.409388922316711,9.946917076019805,7.409910930495842,0.5522806089855691,-11.598939055432423,-0.127509558,-0.856705628,3.93192065,5.954829971,3.999999999,1
7736,train,0,1,9.350647351895923,6.26165998561969,-3.088987366276233,15.612307337515613,-0.7112656262034589,9.350647351895923,6.26165998561969,9.846077741317634,6.303601320077032,0.17405670685114316,-11.917890270757779,-0.177596167,-0.878154484,3.962322551,6.107372597,4.000000005,1
7737,train,0,1,9.957594552299176,5.03186743753106,-4.925727114768115,14.989461989830236,-1.1341905826621634,9.957594552299176,5.03186743753106,9.52372325075659,4.995181421947076,-0.22967701430039378,-12.247537402597635,-0.226798848,-0.898549145,4.002499219,6.262587325,4.000000001,1
7738,train,0,1,8.599349740472327,3.5558885577331494,-5.043461182739177,12.155238298205477,-1.161299853646935,8.599349740472327,3.5558885577331494,8.974939238842213,3.484660868546583,-0.6467112376196028,-12.572748686953016,-0.274909841,-0.917949696,4.052159917,6.42028037,4.000000005,1
7739,train,0,1,7.810319053777714,1.7178903434222395,-6.092428710355474,9.528209397199953,-1.4028335528593452,7.810319053777714,1.7178903434222395,8.19082878127482,1.7635002146335552,-1.074501835450423,-12.898826348881837,-0.321750554,-0.936413506,4.110960958,6.580273548,3.999999998,1
7740,train,0,1,6.998418000678257,-0.30151872233444155,-7.299936723012698,6.696899278343815,-1.6808725478208844,6.998418000678257,-0.30151872233444155,7.14524477879065,-0.2012579907175402,-1.508220645429577,-13.223930472795068,-0.367173834,-0.953995103,4.178516483,6.742403132,3.999999999,1
7741,train,0,1,5.37796813306535,-2.4051497511448936,-7.7831178842102435,2.9728183819204563,-1.7921291217197863,5.37796813306535,-2.4051497511448936,5.795997825842292,-2.4738388153716486,-1.9454671974299291,-13.555614105321613,-0.411064547,-0.970746113,4.254409477,6.906518656,3.999999997,1
7742,train,0,1,2.9815611862814055,-4.628561595859858,-7.610122782141263,-1.6470004095784523,-1.7522955274012848,2.9815611862814055,-4.628561595859858,4.062297618570769,-5.177869317477025,-2.3830740550998044,-13.872161432802645,-0.453338696,-0.986715272,4.338202393,7.072481886,4.000000002,1
7743,train,0,1,-9.750958379967459,-9.009481254031947,0.7414771259355124,-18.760439633999404,0.170731417697518,-9.750958379967459,-9.009481254031947,-15.83359492661719,-10.136762229492346,-9.78165942259163,-15.406075122407692,1.465919388,-1.47584462,1.910497316,2.109502301,3.999999989,1
7744,train,0,1,-11.073489661226997,-10.31984286006358,0.7536468011634163,-21.393332521290578,0.1735335889741524,-11.073489661226997,-10.31984286006358,-15.39102157243452,-9.540006747576129,-10.310503190186573,-15.83359492661719,1.453687582,-1.484057988,1.711724274,2.308679273,3.999999994,1
7745,train,0,1,-9.364977607360215,-8.672377677575682,0.6925999297845333,-18.0373552849359,0.15947702737305872,-9.364977607360215,-8.672377677575682,-14.89454989793388,-8.860132204163007,-10.78313524516398,-16.23423042943488,1.438244794,-1.490966341,1.513274589,2.507987238,3.999999991,1
7746,train,0,1,-13.053948010664314,-7.74819991822317,5.305748092441144,-20.802147928887486,1.2216936464836572,-13.053948010664314,-7.74819991822317,-14.353339357479108,-8.042857230099118,-11.214782044987935,-16.595558851598817,1.418146998,-1.496857289,1.31529464,2.707397269,3.999999991,1
