step,metric,value
520,train/loss_phys,0.0
520,train/deg_rmse,9.429719924926758
520,train/kappa_mean,17.988306045532227
520,train/mix_weight,0.0
520,train/mix_weighted,0.0
530,train/loss_total,-0.478116899728775
530,train/loss_sup0,-0.18869441747665405
530,train/loss_sup1,-0.28942248225212097
530,train/loss_data,1296.5018310546875
530,train/loss_mix,1026.8131103515625
530,train/loss_phys,0.0
530,train/deg_rmse,9.110634803771973
530,train/kappa_mean,17.895458221435547
530,train/mix_weight,0.0
530,train/mix_weighted,0.0
540,train/loss_total,-0.5372306108474731
540,train/loss_sup0,-0.16767023503780365
540,train/loss_sup1,-0.3695603907108307
540,train/loss_data,1323.02294921875
540,train/loss_mix,1092.4434814453125
540,train/loss_phys,0.0
540,train/deg_rmse,8.345926284790039
540,train/kappa_mean,17.805927276611328
540,train/mix_weight,0.0
540,train/mix_weighted,0.0
550,train/loss_total,-0.26244884729385376
550,train/loss_sup0,-0.2520463764667511
550,train/loss_sup1,-0.010402485728263855
550,train/loss_data,1286.60595703125
550,train/loss_mix,986.8184814453125
550,train/loss_phys,0.0
550,train/deg_rmse,10.080145835876465
550,train/kappa_mean,18.624061584472656
550,train/mix_weight,0.0
550,train/mix_weighted,0.0
560,train/loss_total,-1.0706738233566284
560,train/loss_sup0,-0.5069830417633057
560,train/loss_sup1,-0.5636907815933228
560,train/loss_data,1340.393310546875
560,train/loss_mix,1036.5584716796875
560,train/loss_phys,0.0
560,train/deg_rmse,7.44589376449585
560,train/kappa_mean,19.132526397705078
560,train/mix_weight,0.0
560,train/mix_weighted,0.0
570,train/loss_total,-0.5344252586364746
570,train/loss_sup0,-0.1544855684041977
570,train/loss_sup1,-0.3799396753311157
570,train/loss_data,1260.783935546875
570,train/loss_mix,1024.3197021484375
570,train/loss_phys,0.0
570,train/deg_rmse,9.103389739990234
570,train/kappa_mean,19.24070930480957
570,train/mix_weight,0.0
570,train/mix_weighted,0.0
580,train/loss_total,-0.15743115544319153
580,train/loss_sup0,-0.11437588930130005
580,train/loss_sup1,-0.04305526614189148
580,train/loss_data,1232.5899658203125
580,train/loss_mix,939.9405517578125
580,train/loss_phys,0.0
580,train/deg_rmse,10.51152229309082
580,train/kappa_mean,18.901996612548828
580,train/mix_weight,0.0
580,train/mix_weighted,0.0
590,train/loss_total,-0.20757390558719635
590,train/loss_sup0,-0.020141705870628357
590,train/loss_sup1,-0.187432199716568
590,train/loss_data,1250.868896484375
590,train/loss_mix,962.0159301757812
590,train/loss_phys,0.0
590,train/deg_rmse,9.082321166992188
590,train/kappa_mean,19.86368179321289
590,train/mix_weight,0.0
590,train/mix_weighted,0.0
600,train/loss_total,-0.2256173938512802
600,train/loss_sup0,-0.08779188990592957
600,train/loss_sup1,-0.13782550394535065
600,train/loss_data,1158.663818359375
600,train/loss_mix,927.722900390625
600,train/loss_phys,0.0
600,train/deg_rmse,11.085615158081055
600,train/kappa_mean,19.686634063720703
600,train/mix_weight,0.0
600,train/mix_weighted,0.0
610,train/loss_total,-0.2964596748352051
610,train/loss_sup0,-0.11811035871505737
610,train/loss_sup1,-0.1783493161201477
610,train/loss_data,1260.2171630859375
610,train/loss_mix,1012.3367919921875
610,train/loss_phys,0.0
610,train/deg_rmse,10.213849067687988
610,train/kappa_mean,19.3360538482666
610,train/mix_weight,0.0
610,train/mix_weighted,0.0
620,train/loss_total,-0.810303807258606
620,train/loss_sup0,-0.4344640374183655
620,train/loss_sup1,-0.37583979964256287
620,train/loss_data,1256.1712646484375
620,train/loss_mix,967.4326171875
620,train/loss_phys,0.0
620,train/deg_rmse,8.244894027709961
620,train/kappa_mean,19.879743576049805
620,train/mix_weight,0.0
620,train/mix_weighted,0.0
630,train/loss_total,-0.9188263416290283
630,train/loss_sup0,-0.359539270401001
630,train/loss_sup1,-0.5592870712280273
630,train/loss_data,1090.1492919921875
630,train/loss_mix,761.8352661132812
630,train/loss_phys,0.0
630,train/deg_rmse,7.197090148925781
630,train/kappa_mean,20.871084213256836
630,train/mix_weight,0.0
630,train/mix_weighted,0.0
640,train/loss_total,-1.1727203130722046
640,train/loss_sup0,-0.5728375911712646
640,train/loss_sup1,-0.5998827219009399
640,train/loss_data,1208.6806640625
640,train/loss_mix,903.4866943359375
640,train/loss_phys,0.0
640,train/deg_rmse,7.557287216186523
640,train/kappa_mean,20.309953689575195
640,train/mix_weight,0.0
640,train/mix_weighted,0.0
650,train/loss_total,-0.8124046325683594
650,train/loss_sup0,-0.4502086937427521
650,train/loss_sup1,-0.3621959388256073
650,train/loss_data,1246.023193359375
650,train/loss_mix,982.3230590820312
650,train/loss_phys,0.0
650,train/deg_rmse,8.642436981201172
650,train/kappa_mean,20.3929443359375
650,train/mix_weight,0.0
650,train/mix_weighted,0.0
660,train/loss_total,0.4754243791103363
660,train/loss_sup0,0.22829362750053406
660,train/loss_sup1,0.24713075160980225
660,train/loss_data,1191.3740234375
660,train/loss_mix,937.3245239257812
660,train/loss_phys,0.0
660,train/deg_rmse,13.088513374328613
660,train/kappa_mean,20.59204864501953
660,train/mix_weight,0.0
660,train/mix_weighted,0.0
670,train/loss_total,-0.879335880279541
670,train/loss_sup0,-0.3527885675430298
670,train/loss_sup1,-0.5265473127365112
670,train/loss_data,1300.0968017578125
670,train/loss_mix,1071.1258544921875
670,train/loss_phys,0.0
670,train/deg_rmse,8.150458335876465
670,train/kappa_mean,19.801633834838867
670,train/mix_weight,0.0
670,train/mix_weighted,0.0
680,train/loss_total,-0.6541012525558472
680,train/loss_sup0,-0.35539063811302185
680,train/loss_sup1,-0.29871058464050293
680,train/loss_data,1185.2301025390625
680,train/loss_mix,881.1919555664062
680,train/loss_phys,0.0
680,train/deg_rmse,9.154977798461914
680,train/kappa_mean,20.82794761657715
680,train/mix_weight,0.0
680,train/mix_weighted,0.0
690,train/loss_total,-0.4834664463996887
690,train/loss_sup0,-0.07544422149658203
690,train/loss_sup1,-0.4080222249031067
690,train/loss_data,1226.8734130859375
690,train/loss_mix,928.4560546875
690,train/loss_phys,0.0
690,train/deg_rmse,8.404047012329102
690,train/kappa_mean,20.418460845947266
690,train/mix_weight,0.0
690,train/mix_weighted,0.0
700,train/loss_total,-0.9040546417236328
700,train/loss_sup0,-0.3798280954360962
700,train/loss_sup1,-0.5242265462875366
700,train/loss_data,1266.1400146484375
700,train/loss_mix,999.4300537109375
700,train/loss_phys,0.0
700,train/deg_rmse,7.984142303466797
700,train/kappa_mean,20.734270095825195
700,train/mix_weight,0.0
700,train/mix_weighted,0.0
710,train/loss_total,-0.8585256338119507
710,train/loss_sup0,-0.4139748811721802
