sample_id,split,domain_id,is_labeled,c1_rel_db,c2_rel_db,delta_rel_db,sum_rel_db,log_ratio,c1_dbm,c2_dbm,rss_a_p1_rel_db,rss_b_p1_rel_db,rss_a_p2_rel_db,rss_b_p2_rel_db,theta1_rad,theta2_rad,d1_m,d2_m,room_dim_m,mask_4rss_is_gt
7696,train,0,1,-20.01985435424934,-23.81698098329433,-3.797126629044989,-43.83683533754367,-0.8743207172249724,-50.01985435424934,-53.81698098329433,-19.77961513985226,-23.756623056507294,-30.45881040785726,-42.335871528876005,-0.19739556,-0.930708174,3.56931366,5.860034129,3.999999999,1
7697,train,0,1,-20.140162172023494,-25.24021138075081,-5.100049208727317,-45.3803735527743,-1.1743297281551601,-50.140162172023494,-55.24021138075081,-20.24610336185294,-25.318336633316182,-30.94074120494213,-42.70025714300444,-0.251689972,-0.950546841,3.6138622,6.021627689,4.000000001,1
7698,train,0,1,-21.313170116003146,-27.20857993508362,-5.895409819080474,-48.52175005108677,-1.357468276650542,-51.31317011600315,-57.20857993508362,-21.001840921484014,-27.144665440903132,-31.427905711073286,-43.06273051076353,-0.304510883,-0.96934162,3.668787265,6.185466838,4.000000001,1
7699,train,0,1,-21.825178616652494,-29.415325980574263,-7.590147363921769,-51.24050459722676,-1.747696017379432,-51.825178616652494,-59.415325980574266,-22.063610163646548,-29.246585559612587,-31.91562145531239,-43.419886033428874,-0.355635884,-0.987160508,3.73363094,6.351377806,4.000000004,1
7700,train,0,1,-23.042449616434297,-31.9843577476994,-8.941908131265102,-55.026807364133695,-2.058950436597327,-53.0424496164343,-61.9843577476994,-23.484942350088996,-31.708178466514305,-32.40194713416189,-43.777859770337045,-0.404891786,-1.004067109,3.807886552,6.519202402,3.999999998,1
7701,train,0,1,-25.00358685635717,-35.04930454520797,-10.045717688850797,-60.052891401565134,-2.3131119798774447,-55.003586856357174,-65.04930454520797,-25.36726508833636,-34.69077080177822,-32.88425581459245,-44.13412695328245,-0.452153862,-1.020120776,3.891015291,6.688796605,4.000000003,1
7702,train,0,1,-28.903711763805703,-37.89221473412895,-8.988502970323246,-66.79592649793466,-2.069679294779901,-58.9037117638057,-67.89221473412894,-27.934307302293817,-38.711388927754115,-33.36105993093213,-44.48550002027125,-0.497342716,-1.035376785,3.98246155,6.860029156,4.000000003,1
7703,train,0,1,-29.316252426804617,-28.158678349014473,1.1575740777901444,-57.47493077581909,0.26654128155559154,-59.31625242680462,-58.15867834901447,-38.4404485106681,-28.17753733519052,-29.592434296720555,-41.249387366083,0.474399883,-0.516230671,4.159326869,4.254409478,4.000000003,1
7704,train,0,1,-30.4474531717982,-25.58834036352966,4.8591128082685415,-56.03579353532786,1.1188520717495574,-60.4474531717982,-55.58834036352966,-34.44198433048654,-25.533364150942003,-32.02346129741896,-43.74687549038326,0.430692511,-0.55616623,4.071854614,4.356604182,3.999999998,1
7705,train,0,1,-28.25866894904425,-23.76809343315021,4.49057551589404,-52.02676238219446,1.0339932241861656,-58.25866894904425,-53.76809343315021,-31.566083627347364,-23.694156240879856,-30.70373684329422,-41.174754620451196,0.385157506,-0.594213704,3.992492955,4.465422713,4.0,1
7706,train,0,1,-26.34998435153857,-22.40273925988866,3.9472450916499113,-48.75272361142723,0.9088867706427002,-56.349984351538566,-52.40273925988866,-29.22254295691434,-22.331671909661054,-29.279575542017795,-40.15922966097169,0.337878188,-0.630401421,3.92173431,4.580392995,3.999999997,1
7707,train,0,1,-24.80820257724002,-21.372001548636522,3.4362010286034987,-46.18020412587654,0.7912145264993227,-54.808202577240024,-51.37200154863652,-27.211238995661276,-21.31461768112656,-28.51350772075611,-39.82403278634014,0.28897541,-0.664774495,3.860051813,4.70106371,4.000000001,1
7708,train,0,1,-23.887174749668326,-20.598042743020166,3.2891320066481597,-44.48521749268849,0.7573506327397654,-53.887174749668326,-50.598042743020166,-25.47624060864819,-20.594078189567536,-28.156916552514396,-39.80696733045596,0.238609323,-0.69739079,3.807886553,4.827007355,4.000000003,1
7709,train,0,1,-24.845777659806807,-20.092179736128195,4.753597923678612,-44.937957395935,1.0945563717149818,-54.84577765980681,-50.092179736128195,-23.976125655305395,-20.136736234647593,-28.05443202010254,-39.95141465379671,0.18697927,-0.728317381,3.765634077,4.957822103,4.000000001,1
7710,train,0,1,-22.83178365066607,-19.971599006952058,2.8601846437140104,-42.80338265761813,0.658581852382636,-52.83178365066607,-49.97159900695206,-22.7069392553432,-19.933581789416117,-28.118314230022442,-40.181813928293366,0.134321442,-0.757627527,3.733630941,5.093132632,4.000000001,1
7711,train,0,1,-21.303009023322556,-19.935803420226016,1.36720560309654,-41.23881244354857,0.31481072407480304,-51.30300902332256,-49.935803420226016,-21.66241862107652,-19.974364706461785,-28.305216009899326,-40.46240308266771,0.080904099,-0.785398163,3.712142239,5.232590179,3.999999997,1
7712,train,0,1,-20.452209376521825,-20.271892509109122,0.18031686741270292,-40.724101885630944,0.0415194930919872,-50.45220937652182,-50.27189250910912,-20.848961452294617,-20.257545381389846,-28.57178331884085,-40.76755981369723,0.027020449,-0.811707881,3.701351105,5.375872024,4.000000002,1
7713,train,0,1,-20.687013828648023,-20.81698838134691,-0.12997455269888647,-41.50400220999494,-0.02992774675130199,-50.68701382864802,-50.81698838134691,-20.26772408727564,-20.778135675708537,-28.90207564281054,-41.095789811990855,-0.027020449,-0.836635331,3.701351105,5.52268051,4.000000002,1
7714,train,0,1,-20.391282203961634,-21.57082495777682,-1.1795427538151877,-41.96210716173846,-0.27159975614839926,-50.39128220396164,-51.57082495777682,-19.92484661601289,-21.529937116906133,-29.273755424658997,-41.42667503568732,-0.080904099,-0.860258011,3.712142239,5.672741841,4.0,1
7715,train,0,1,-19.966505546336744,-22.510120572199583,-2.543615025862838,-42.47662611853633,-0.5856890040867441,-49.96650554633675,-52.51012057219958,-19.824105353556916,-22.510696539863847,-29.680012965247457,-41.765257708296986,-0.134321442,-0.882651362,3.733630941,5.825804668,4.000000003,1
7716,train,0,1,-19.568284210835078,-23.663255558968324,-4.094971348133246,-43.231539769803405,-0.9429019982449343,-49.568284210835074,-53.663255558968324,-19.96500305600309,-23.7134423965744,-30.108230370014635,-42.11124884224583,-0.18697927,-0.903888123,3.765634077,5.981638575,4.000000004,1
7717,train,0,1,-20.73464633633894,-25.20069712469381,-4.46605078835487,-45.93534346103275,-1.0283461969820227,-50.73464633633894,-55.20069712469381,-20.354399099147255,-25.140983645095275,-30.551365001657096,-42.44887733604929,-0.238609323,-0.924037901,3.807886553,6.140032577,4.000000003,1
7718,train,0,1,-20.590747136901083,-26.82042328374619,-6.229676146845108,-47.411170420647274,-1.434435942990613,-50.590747136901086,-56.820423283746194,-20.994425882584956,-26.791849169008554,-31.004070968792796,-42.79840696594043,-0.28897541,-0.943166901,3.860051813,6.300793601,4.0,1
7719,train,0,1,-21.7200448914755,-28.5838093178827,-6.863764426407201,-50.3038542093582,-1.580440165006805,-51.720044891475496,-58.5838093178827,-21.90747564808687,-28.693526875897426,-31.463437598867067,-43.14258261397736,-0.337878188,-0.961337789,3.92173431,6.463745046,4.000000003,1
7720,train,0,1,-23.153481399078906,-30.687410145890553,-7.533928746811647,-53.84089154496946,-1.734751202408781,-53.153481399078906,-60.68741014589055,-23.117658607780665,-30.872716503960067,-31.9247038373411,-43.48721986001856,-0.385157506,-0.978609647,3.992492955,6.628725365,3.999999998,1
7721,train,0,1,-24.443447181267782,-33.36632695662587,-8.922879775358087,-57.809774137893655,-2.0545689957317594,-54.443447181267786,-63.36632695662587,-24.69615477727219,-33.443315114520296,-32.38601451654229,-43.82999658879101,-0.430692511,-0.995038009,4.071854614,6.7955868,3.999999998,1
7722,train,0,1,-25.82064697934998,-37.48797509056396,-11.667328111213976,-63.30862206991394,-2.686501578395168,-55.82064697934998,-67.48797509056396,-26.779366656660546,-36.65666902963445,-32.844696266568256,-44.16801226031377,-0.474399883,-1.010674943,4.159326869,6.964194143,4.000000004,1
7723,train,0,1,-27.85079627532902,-27.118478418170735,0.7323178571582858,-54.969274693499756,0.1686224181226014,-57.85079627532902,-57.11847841817074,-36.45949214389233,-27.004480320620452,-28.233023103824873,-38.70632404277015,0.453338696,-0.493941369,4.338202393,4.429446918,4.000000001,1
7724,train,0,1,-29.090115638829683,-24.96797305704563,4.122142581784054,-54.05808869587531,0.949158406001195,-59.09011563882969,-54.967973057045626,-33.309259086131526,-24.910540964645357,-31.144290347234683,-43.71611069949688,0.411064547,-0.532843888,4.254409477,4.52769257,4.0,1
7725,train,0,1,-29.546570676009427,-23.338709994688127,6.2078606813213,-52.885280670697554,1.4294127464194286,-59.54657067600942,-53.33870999468813,-30.819539281928577,-23.366042242041587,-32.03581791108207,-42.839966563652006,0.367173834,-0.570040464,4.178516483,4.63249393,4.000000002,1
7726,train,0,1,-32.28225908119584,-22.141708710642433,10.140550370553406,-54.42396779183827,2.3349480117991526,-62.28225908119584,-52.14170871064243,-28.723659442710215,-22.196167204414223,-30.394103191160458,-40.97453220686009,0.321750554,-0.605544664,4.110960958,4.743416492,4.000000001,1
7727,train,0,1,-27.608938061490036,-21.33505194529618,6.273886116193857,-48.943990006786215,1.4446156646290294,-57.608938061490036,-51.33505194529618,-26.90836737144412,-21.321395856714553,-29.25022008462176,-40.25028005701931,0.274909841,-0.639385906,4.052159917,4.860041153,4.0,1
7728,train,0,1,-23.717001861012626,-20.739411723376836,2.97759013763579,-44.456413584389466,0.6856154663966255,-53.717001861012626,-50.73941172337683,-25.321716216721217,-20.70014153690693,-28.63298453456394,-40.026136156026865,0.226798848,-0.671606156,4.002499219,4.981967482,3.999999998,1
7729,train,0,1,-24.321955435851564,-20.26944134366576,4.0525140921858025,-44.591396779517325,0.9331258537815335,-54.321955435851564,-50.26944134366576,-23.94612952146717,-20.31475912164668,-28.349109552298017,-40.04803708402821,0.177596167,-0.702256932,3.962322551,5.108815912,4.000000002,1
7730,train,0,1,-22.32570725831242,-20.19585039582795,2.12985686248447,-42.521557654140366,0.4904176661767814,-52.32570725831242,-50.19585039582795,-22.777515203059405,-20.155401988176884,-28.28310689618037,-40.19996628416254,0.127509558,-0.731396663,3.93192065,5.240229003,3.999999999,1
7731,train,0,1,-22.571354142340134,-20.205756491006394,2.36559765133374,-42.777110633346524,0.5446989887982789,-52.571354142340134,-50.2057564910064,-21.809347100762906,-20.21560947029056,-28.356682645292565,-40.42392712939905,0.076771891,-0.759088446,3.911521443,5.375872022,3.999999998,1
7732,train,0,1,-20.5022320438308,-20.45140844346037,0.050823600370431876,-40.95364048729117,0.011702566458524128,-50.5022320438308,-50.451408443460366,-21.052138354037968,-20.492741788399762,-28.536123958483564,-40.68542129310995,0.025635409,-0.785398163,3.901281841,5.515432891,3.999999999,1
7733,train,0,1,-19.903040222058486,-20.943494842472006,-1.04045462041352,-40.84653506453049,-0.23957352989009567,-49.903040222058486,-50.943494842472006,-20.50384560323299,-20.98345990479732,-28.78737665705147,-40.979971086492704,-0.025635409,-0.810392957,3.901281841,5.65862174,3.999999998,1
7734,train,0,1,-19.648239478608872,-21.635323249495706,-1.9870837708868336,-41.28356272810458,-0.45754294693744163,-49.64823947860887,-51.635323249495706,-20.170067647639097,-21.682316155734604,-29.098767368641912,-41.284270644541216,-0.076771891,-0.834140015,3.911521443,5.805170111,4.000000003,1
7735,train,0,1,-19.82702906910568,-22.59061107768329,-2.7635820085776075,-42.41764014678897,-0.6363382736217343,-49.82702906910568,-52.59061107768329,-20.053082923980195,-22.59008906950416,-29.44771939101443,-41.598939055432425,-0.127509558,-0.856705628,3.93192065,5.954829971,3.999999999,1
7736,train,0,1,-20.649352648104077,-23.73834001438031,-3.088987366276232,-44.38769266248438,-0.7112656262034596,-50.64935264810408,-53.73834001438031,-20.153922258682364,-23.696398679922964,-29.825943293148857,-41.91789027075778,-0.177596167,-0.878154484,3.962322551,6.107372597,4.000000005,1
7737,train,0,1,-20.042405447700826,-24.968132562468938,-4.925727114768112,-45.01053801016977,-1.1341905826621628,-50.04240544770083,-54.96813256246894,-20.47627674924341,-25.004818578052923,-30.229677014300393,-42.24753740259764,-0.226798848,-0.898549145,4.002499219,6.262587325,4.000000001,1
7738,train,0,1,-21.400650259527673,-26.444111442266852,-5.043461182739179,-47.844761701794525,-1.1612998536469348,-51.40065025952767,-56.44411144226685,-21.02506076115779,-26.515339131453416,-30.646711237619606,-42.57274868695302,-0.274909841,-0.917949696,4.052159917,6.42028037,4.000000005,1
7739,train,0,1,-22.189680946222285,-28.28210965657776,-6.092428710355474,-50.47179060280004,-1.402833552859345,-52.18968094622228,-58.28210965657776,-21.80917121872518,-28.236499785366448,-31.074501835450423,-42.89882634888183,-0.321750554,-0.936413506,4.110960958,6.580273548,3.999999998,1
7740,train,0,1,-23.00158199932174,-30.301518722334443,-7.299936723012703,-53.30310072165618,-1.6808725478208848,-53.00158199932174,-60.30151872233444,-22.854755221209352,-30.201257990717536,-31.508220645429578,-43.22393047279506,-0.367173834,-0.953995103,4.178516483,6.742403132,3.999999999,1
7741,train,0,1,-24.622031866934652,-32.40514975114489,-7.783117884210238,-57.02718161807954,-1.7921291217197846,-54.62203186693465,-62.40514975114489,-24.20400217415771,-32.47383881537165,-31.94546719742993,-43.55561410532162,-0.411064547,-0.970746113,4.254409477,6.906518656,3.999999997,1
7742,train,0,1,-27.018438813718593,-34.62856159585986,-7.610122782141264,-61.64700040957845,-1.7522955274012848,-57.01843881371859,-64.62856159585985,-25.937702381429233,-35.177869317477025,-32.383074055099804,-43.87216143280264,-0.453338696,-0.986715272,4.338202393,7.072481886,4.000000002,1
7743,train,0,1,-39.75095837996746,-39.00948125403195,0.7414771259355106,-78.7604396339994,0.170731417697518,-69.75095837996746,-69.00948125403195,-45.833594926617195,-40.13676222949235,-39.78165942259163,-45.40607512240769,1.465919388,-1.47584462,1.910497316,2.109502301,3.999999989,1
7744,train,0,1,-41.073489661227,-40.31984286006359,0.7536468011634128,-81.39333252129059,0.17353358897415255,-71.073489661227,-70.31984286006359,-45.39102157243452,-39.54000674757613,-40.31050319018657,-45.833594926617195,1.453687582,-1.484057988,1.711724274,2.308679273,3.999999994,1
7745,train,0,1,-39.36497760736022,-38.67237767757568,0.6925999297845351,-78.0373552849359,0.15947702737306024,-69.36497760736022,-68.67237767757568,-44.89454989793388,-38.86013220416301,-40.783135245163976,-46.234230429434874,1.438244794,-1.490966341,1.513274589,2.507987238,3.999999991,1
7746,train,0,1,-43.053948010664314,-37.74819991822317,5.305748092441142,-80.80214792888748,1.2216936464836574,-73.05394801066431,-67.74819991822318,-44.353339357479115,-38.042857230099116,-41.214782044987935,-46.59555885159882,1.418146998,-1.496857289,1.31529464,2.707397269,3.999999991,1
7747,train,0,1,-40.31984286006359,-37.369797168959536,2.9500456911040516,-77.68964002902312,0.6792731231987503,-70.31984286006359,-67.36979716895954,-43.75717904164332,-37.008676681970584,-41.60521952625801,-46.92503962086788,1.390942827,-1.501939837,1.118033989,2.90688835,3.999999979,1
7748,train,0,1,-40.8196966321512,-35.2248371701242,5.594859462027003,-76.0445338022754,1.2882639994660072,-70.81969663215119,-65.2248371701242,-43.08034897232639,-35.47817815597691,-41.95860567664649,-47.23538195826756,1.352127381,-1.506369487,0.921954446,3.106444896,3.999999983,1
7749,train,0,1,-40.87777943467585,-32.67300733022274,8.204772104453113,-73.55078676489859,1.8892185939127124,-70.87777943467586,-62.67300733022274,-42.08309350979882,-32.576221289407684,-42.29147988357856,-47.520267336381934,1.292496668,-1.510264307,0.728010989,3.30605505,3.999999999,1
7750,train,0,1,-40.35269078946371,-26.857090222597968,13.49560056686574,-67.20978101206168,3.1074768686267045,-70.35269078946371,-56.85709022259797,-39.39109602179219,-26.846788537943574,-42.59637310505756,-47.79891911959945,1.19028995,-1.513715544,0.538516481,3.505709605,3.999999977,1
7751,train,0,1,-32.965082906387885,-18.06361122980274,14.901471676585146,-51.02869413619062,3.4311906546177946,-62.965082906387885,-48.06361122980274,-33.22535402412876,-18.063663784297603,-42.89036881004725,-48.04100347590766,0.982793723,-1.516794826,0.360555127,3.705401434,3.999999971,1
7752,train,0,1,-27.11441153691375,-8.869416855854727,18.244994681059023,-35.98382839276847,4.201065277436216,-57.11441153691375,-38.86941685585472,-27.070078032916594,-8.869651558345774,-43.160528692484874,-48.297382846050425,0.463647609,-1.519559159,0.223606798,3.905124808,3.99999997,1
7753,train,0,1,-8.525754385992851,-28.133987564522958,-19.608233178530106,-36.65974195051581,-4.514962541683468,-38.525754385992855,-58.133987564522954,-8.526615739113849,-28.130541125769284,-43.41035157335565,-48.5078088734462,-0.463647609,-1.522054475,0.223606798,4.10487511,3.999999959,1
7754,train,0,1,-17.758338471677156,-32.16166427782634,-14.403325806149184,-49.920002749503496,-3.316488329077556,-47.758338471677156,-62.16166427782634,-17.7676528537282,-32.06776243351718,-43.65522729839269,-48.728952016351926,-0.982793723,-1.524318195,0.360555127,4.304648609,3.999999959,1
7755,train,0,1,-25.575007900292594,-36.63826554551386,-11.063257645221267,-62.21327344580645,-2.5474092133838893,-55.57500790029259,-66.63826554551386,-25.55983324778914,-36.89495737153961,-43.88276691992658,-48.92790030352131,-1.19028995,-1.526381112,0.538516481,4.504442298,4.000000046,1
7756,train,0,1,-30.366273110587805,-39.40542612874535,-9.039153018157542,-69.77169923933315,-2.081341899290169,-60.366273110587805,-69.40542612874535,-30.552647209025302,-39.584809930020526,-44.10050398674293,-49.136401693252516,-1.292496668,-1.528268792,0.728010989,4.704253375,3.99999998,1
7757,train,0,1,-33.36982613324368,-41.45693958198919,-8.087113448745512,-74.82676571523287,-1.8621266872433084,-63.36982613324368,-71.45693958198919,-33.48371202253781,-41.15771230367396,-44.30626090384954,-49.318141382538386,-1.352127381,-1.530002644,0.921954446,4.904079943,4.000000009,1
7758,train,0,1,-35.549331598465116,-43.01029995663981,-7.460968358174696,-78.55963155510493,-1.7179514520833312,-65.54933159846512,-73.01029995663981,-35.34024116991963,-42.2548303427145,-44.50996737974212,-49.50781977329818,-1.390942827,-1.531600725,1.118033989,5.103920079,4.000000017,1
7759,train,0,1,-37.227713898054134,-44.16801226031377,-6.9402983622596395,-81.3957261583679,-1.5980627549870028,-67.22771389805413,-74.16801226031377,-36.65457790463952,-43.09803919971486,-44.69800301796917,-49.665762445130504,-1.418146998,-1.533078374,1.31529464,5.303772196,3.999999957,1
7760,train,0,1,-38.542133298258456,-45.030703519267846,-6.48857022100939,-83.57283681752631,-1.494048506574131,-68.54213329825845,-75.03070351926785,-37.66836299516102,-43.79863945026243,-44.881166390211256,-49.82966660701219,-1.438244794,-1.534448706,1.513274589,5.503635196,4.00000004,1
7761,train,0,1,-39.5670061080089,-45.68636235841013,-6.119356250401232,-85.25336846641903,-1.4090338480893825,-69.5670061080089,-75.68636235841012,-38.48682255956519,-44.400933749638874,-45.058454059815574,-50.01304841688344,-1.453687582,-1.535722996,1.711724274,5.70350765,3.99999996,1
7762,train,0,1,-40.385789059335515,-46.197887582883936,-5.812098523548421,-86.58367664221944,-1.3382851419335298,-70.38578905933551,-76.19788758288394,-39.184726737551955,-44.93494967595127,-45.228787452803374,-50.16824927962187,-1.465919388,-1.536910997,1.910497316,5.903388876,4.00000002,1
7763,train,0,1,-38.10638842841778,-38.4672491041518,-0.3608606757340169,-76.57363753256958,-0.08309124125929031,-68.10638842841777,-68.46724910415179,-46.197887582883936,-39.118958198213036,-38.11639703195394,-44.907974776688974,1.3633001,-1.382574821,1.941648781,2.137755827,3.999999991,1
7764,train,0,1,-38.605428247088824,-38.381709918406315,0.22371832868250863,-76.98713816549514,0.05151304886538775,-68.60542824708882,-68.38170991840632,-45.80044251510242,-38.174027654062996,-38.86140173894383,-45.40607512240769,1.33970566,-1.398605512,1.746424923,2.334523502,3.999999999,1
7765,train,0,1,-39.902602372308436,-36.83285487928472,3.069747493023719,-76.73545725159315,0.7068354816692262,-69.90260237230844,-66.83285487928472,-45.28708288941061,-36.85113595246921,-39.49036678133633,-45.833594926617195,1.310193935,-1.412141065,1.552417469,2.531797786,4.000000005,1
7766,train,0,1,-38.86110102611306,-34.74132757276307,4.119773453349993,-73.60242859887613,0.948612894019629,-68.86110102611306,-64.74132757276307,-44.47331783887806,-34.935910371241285,-40.0436480540245,-46.21602099051862,1.272297395,-1.423717971,1.36014705,2.729468805,3.999999991,1
7767,train,0,1,-43.82999658879101,-32.40622285383808,11.423773734952931,-76.23621944262909,2.6304211107839532,-73.829996588791,-62.40622285383808,-43.0189945437661,-32.24319662780445,-40.545314148681804,-46.575773191777934,1.222025323,-1.433730152,1.17046999,2.927456223,3.999999988,1
7768,train,0,1,-39.192617074633574,-28.704006489512096,10.488610585121478,-67.89662356414567,2.4150918379520268,-69.19261707463357,-58.704006489512096,-40.6198090252379,-28.71014312806754,-40.979971086492704,-46.903698325741004,1.152571997,-1.442473099,0.98488578,3.125699919,3.999999997,1
7769,train,0,1,-35.975494611486354,-24.35959557198517,11.615899039501183,-60.33509018347152,2.674659597007928,-65.97549461148635,-54.35959557198517,-37.34738667860923,-24.37552839683775,-41.38465589140962,-47.21246399047171,1.051650213,-1.450172658,0.806225775,3.324154022,3.999999995,1
7770,train,0,1,-33.009883053948194,-19.753999448406123,13.25588360554207,-52.76388250235432,3.0522799984585336,-63.009883053948194,-49.75399944840612,-33.47036553133619,-19.75097806437604,-41.75223537524454,-47.495799976911066,0.896055385,-1.45700432,0.640312424,3.522783002,4.000000012,1
7771,train,0,1,-29.794526901936482,-21.132151822157468,8.662375079779014,-50.92667872409395,1.9945855728622266,-59.79452690193648,-51.13215182215747,-29.70849667593879,-21.136196673372236,-42.09714835966758,-47.77283528852416,0.643501109,-1.463106456,0.5,3.721558814,4.000000001,1
7772,train,0,1,-19.07706282219998,-10.3391850456161,8.73787777658388,-29.416247867816082,2.0119707112766,-49.07706282219998,-40.3391850456161,-19.078726881697637,-10.339146071259044,-42.418453780326104,-48.01342913045577,0.244978663,-1.468589609,0.412310563,3.920459169,4.000000012,1
7773,train,0,1,-10.198314596645089,-18.5762229879017,-8.377908391256613,-28.774537584546792,-1.9290846972177202,-40.19831459664509,-48.5762229879017,-10.200623323639446,-18.578030678819573,-42.7083521030723,-48.26813731587726,-0.244978663,-1.473543129,0.412310563,4.119466004,4.000000019,1
7774,train,0,1,-21.50788077411331,-30.103851284017292,-8.595970509903982,-51.6117320581306,-1.979295355592133,-51.50788077411331,-60.103851284017296,-21.537568714458516,-30.14771630934575,-42.98432014944073,-48.477116556169435,-0.643501109,-1.478040007,0.5,4.318564595,4.000000019,1
7775,train,0,1,-19.61584477498875,-32.79347948593896,-13.177634710950208,-52.40932426092771,-3.034262524635485,-49.61584477498875,-62.79347948593896,-19.60243181230372,-32.88682154934558,-43.24221658325915,-48.69666231504994,-0.896055385,-1.482140445,0.640312424,4.517742803,4.000000003,1
7776,train,0,1,-23.783061980590112,-35.91217505595856,-12.129113075368451,-59.695237036548676,-2.792831495858256,-53.78306198059011,-65.91217505595856,-23.739113499499048,-35.958130770355865,-43.48721986001856,-48.894102897007514,-1.051650213,-1.485894533,0.806225775,4.716990547,3.999999981,1
7777,train,0,1,-27.471054825344265,-38.399758951178136,-10.928704125833871,-65.8708137765224,-2.516427120588759,-57.47105482534427,-68.39975895117814,-27.57240982073556,-38.50269891035262,-43.72634143407267,-49.100948885606016,-1.152571997,-1.489344282,0.98488578,4.916299392,3.999999971,1
7778,train,0,1,-30.699188970736706,-41.02372908709558,-10.324540116358875,-71.72291805783229,-2.377313216394695,-60.69918897073671,-71.02372908709557,-30.62766548651211,-40.419141514789146,-43.94694953858891,-49.28117992693875,-1.222025323,-1.492525186,1.17046999,5.115662207,3.999999983,1
7779,train,0,1,-33.29028146008865,-41.87755303199631,-8.587271571907657,-75.16783449208495,-1.9772923510966118,-63.29028146008865,-71.87755303199631,-32.97489333274964,-41.83096160624339,-44.15668775632469,-49.4692155651658,-1.272297395,-1.495467436,1.36014705,5.315072909,4.000000004,1
7780,train,0,1,-34.73571546292377,-42.20403508742176,-7.468319624497987,-76.93975055034554,-1.7196441437083945,-64.73571546292376,-72.20403508742176,-34.76213226289658,-42.88192770958809,-44.36518914605589,-49.665762445130504,-1.310193935,-1.498196873,1.552417469,5.514526267,3.999999996,1
7781,train,0,1,-35.65851223555603,-42.74905478918531,-7.090542553629277,-78.40756702474134,-1.632657758522671,-65.65851223555603,-72.74905478918531,-36.14111437390475,-43.69572124974976,-44.55931955649724,-49.82966660701219,-1.33970566,-1.500735744,1.746424923,5.714017838,3.999999984,1
7782,train,0,1,-36.525372767597695,-43.47753658996677,-6.952163822369073,-80.00290935756446,-1.6007948781439532,-66.5253727675977,-73.47753658996677,-37.23345218937598,-44.353339357479115,-44.749551929631544,-49.95678626217358,-1.3633001,-1.503103304,1.941648781,5.913543768,3.999999994,1
7783,train,0,1,-35.9968137176037,-36.98826710799124,-0.9914533903875409,-72.98508082559493,-0.22829057971047562,-65.9968137176037,-66.98826710799125,-45.96879478824182,-36.46859231578093,-35.808938552480775,-44.078232426041325,1.264917455,-1.292496668,1.992485882,2.184032968,3.999999999,1
7784,train,0,1,-36.3059673114082,-34.394418240288964,1.9115490711192393,-70.70038555169717,0.4401504395685783,-66.30596731140821,-64.39441824028896,-44.97572880015567,-34.71125703324634,-36.8772529800806,-44.73660722610156,1.231503712,-1.315613936,1.802775636,2.376972863,3.999999996,1
7785,train,0,1,-37.10041118380188,-32.39642363996844,4.703987543833442,-69.49683482377031,1.0831331596060556,-67.10041118380188,-62.39642363996844,-43.5359627377693,-32.57677936456765,-37.780175082784446,-45.28708288941061,1.19028995,-1.335251346,1.615549443,2.570992026,4.000000001,1
7786,train,0,1,-39.291718824312404,-30.087025817884534,9.20469300642787,-69.37874464219693,2.1194588902187355,-69.2917188243124,-60.08702581788454,-41.68770306132937,-30.069832756542453,-38.54794267690711,-45.75118363368933,1.138388551,-1.352127381,1.431782106,2.765863338,4.0,1
7787,train,0,1,-44.25968732272281,-27.240076713574034,17.019610609148778,-71.49976403629685,3.918910167718929,-74.25968732272281,-57.240076713574034,-39.46787061354432,-27.208853989782963,-39.216374464042346,-46.179829574251315,1.071449605,-1.366778347,1.252996408,2.961418576,3.999999996,1
7788,train,0,1,-39.313503961041654,-24.08928488859693,15.224219072444725,-63.40278884963858,3.505505988868687,-69.31350396104165,-54.08928488859693,-36.967866575709756,-24.08814141519027,-39.79539271987151,-46.55607726314889,0.982793723,-1.379611867,1.081665382,3.157530678,3.999999996,1
7789,train,0,1,-33.73734588258854,-21.106551503788896,12.630794378799646,-54.843897386377435,2.908347884929705,-63.73734588258854,-51.10655150378889,-34.27217820574925,-21.116063331745067,-40.31050319018657,-46.903698325741004,0.862170055,-1.390942827,0.921954446,3.354101966,4.0,1
7790,train,0,1,-32.26266931189596,-20.30383482477628,11.958834487119681,-52.56650413667224,2.7536234019624874,-62.26266931189596,-50.30383482477628,-31.72008167602955,-20.310770958948826,-40.77793722560983,-47.21246399047171,0.694738276,-1.401018053,0.781024967,3.551056185,4.000000004,1
7791,train,0,1,-35.93838075909305,-17.047743567129952,18.890637191963098,-52.986124326223006,4.349729959537313,-65.93838075909305,-47.047743567129956,-36.6743026159608,-17.05040237298695,-41.191864077192086,-47.495799976911066,0.463647609,-1.410033586,0.670820393,3.748332959,3.999999996,1
7792,train,0,1,-16.980677616663712,-12.023597838819544,4.957079777844168,-29.004275455483256,1.1414098001246218,-46.98067761666371,-42.02359783881954,-16.97149657554288,-12.022442528202502,-41.573907603894384,-47.77283528852416,0.165148677,-1.418146998,0.608276253,3.945883921,3.999999989,1
