sample_id,split,domain_id,is_labeled,c1_rel_db,c2_rel_db,delta_rel_db,sum_rel_db,log_ratio,c1_dbm,c2_dbm,rss_a_p1_rel_db,rss_b_p1_rel_db,rss_a_p2_rel_db,rss_b_p2_rel_db,theta1_rad,theta2_rad,d1_m,d2_m,room_dim_m,mask_4rss_is_gt
4467,train,1,1,-34.386183243935676,-27.926395425837338,6.459787818098338,-62.31257866977302,1.4874211133857762,-64.38618324393568,-57.92639542583734,,,,,0.632748835,-1.093450944,3.720215048,6.529931087,8.0,0
4468,train,1,1,-38.2099429243518,-29.743681265535578,8.466261658816222,-67.95362418988738,1.9494287888977266,-68.2099429243518,-59.74368126553558,,,,,0.588002604,-1.107148718,3.605551275,6.708203932,8.0,0
4469,train,1,1,-36.25376279568975,-34.736943300310834,1.5168194953789182,-70.9907060960006,0.34926059588222474,-66.25376279568975,-64.73694330031083,,,,,0.5404195,-1.120135001,3.498571137,6.887670143,8.0,0
4470,train,1,1,-38.030283833648426,-28.46751459022785,9.562769243420576,-66.49779842387628,2.2019089907642164,-68.03028383364843,-58.46751459022785,,,,,0.489957326,-1.132459767,3.4,7.068238819,8.0,0
4471,train,1,1,-33.86267029553903,-24.822894579288093,9.03977571625094,-58.68556487482712,2.081485280824899,-63.86267029553903,-54.82289457928809,,,,,0.43662716,-1.144168834,3.310589071,7.249827584,8.0,0
4472,train,1,1,-29.845467723439878,-22.549286452943484,7.296181270496394,-52.39475417638336,1.6800078229227355,-59.84546772343988,-52.549286452943484,,,,,0.380506377,-1.155304231,3.231098884,7.43236167,8.0,0
4473,train,1,1,-28.073508802196553,-21.00236057993138,7.0711482222651725,-49.075869382127934,1.6281920486939137,-58.07350880219656,-51.00236057993138,,,,,0.321750554,-1.165904541,3.16227766,7.615773106,8.0,0
4474,train,1,1,-25.376279107860412,-19.933410283823083,5.44286882403733,-45.30968939168349,1.2532668617350389,-55.37627910786041,-49.93341028382308,,,,,0.260602392,-1.176005207,3.104834939,7.8,8.0,0
4475,train,1,1,-23.400571918929845,-19.285058656856975,4.11551326207287,-42.68563057578682,0.9476319487268288,-53.40057191892984,-49.285058656856975,,,,,0.19739556,-1.18563882,3.059411708,7.984985911,8.0,0
4476,train,1,1,-21.869279878182923,-19.016335498329184,2.8529443798537386,-40.885615376512106,0.6569147200192362,-51.86927987818292,-49.016335498329184,,,,,0.132551532,-1.194835373,3.02654919,8.170679286,8.0,0
4477,train,1,1,-20.511903837191433,-19.129418373396433,1.3824854637949997,-39.641322210587866,0.3183290420215321,-50.51190383719143,-49.12941837339643,,,,,0.066568164,-1.203622493,3.006659276,8.357032966,8.0,0
4478,train,1,1,-19.65964521377825,-19.603075059903478,0.056570153874773155,-39.26272027368173,0.013025759302043211,-49.65964521377825,-49.603075059903475,,,,,0.0,-1.212025657,3.0,8.544003745,8.0,0
4479,train,1,1,-19.106067748888368,-20.437559108709266,-1.3314913598208982,-39.54362685759763,-0.3065872156573977,-49.106067748888364,-50.437559108709266,,,,,-0.066568164,-1.220068379,3.006659276,8.731551981,8.0,0
4480,train,1,1,-18.890547514583634,-21.613053315488703,-2.7225058009050684,-40.50360083007234,-0.6268801272753826,-48.89054751458363,-51.6130533154887,,,,,-0.132551532,-1.227772386,3.02654919,8.919641248,8.0,0
4481,train,1,1,-19.117333944004454,-23.14185467207267,-4.024520728068218,-42.259188616077125,-0.9266801434895425,-49.11733394400446,-53.14185467207267,,,,,-0.19739556,-1.235157776,3.059411708,9.108238029,8.0,0
4482,train,1,1,-19.679124667610463,-25.002440679230205,-5.323316011619742,-44.68156534684067,-1.2257388093652133,-49.679124667610466,-55.002440679230205,,,,,-0.260602392,-1.242243156,3.104834939,9.297311439,8.0,0
4483,train,1,1,-20.642645124459996,-27.22039596096854,-6.577750836508542,-47.863041085428534,-1.5145831021573684,-50.642645124459996,-57.22039596096854,,,,,-0.321750554,-1.249045772,3.16227766,9.486832981,8.0,0
4484,train,1,1,-21.992913740500665,-29.808891122930063,-7.8159773824293985,-51.80180486343073,-1.7996953007960552,-51.99291374050067,-59.80889112293006,,,,,-0.380506377,-1.255581627,3.231098884,9.676776323,8.0,0
4485,train,1,1,-23.972316010108834,-33.09011391374297,-9.117797903634134,-57.0624299238518,-2.099450553384032,-53.972316010108834,-63.09011391374297,,,,,-0.43662716,-1.261865583,3.310589071,9.867117107,8.0,0
4486,train,1,1,-26.60475023062165,-37.54339302479741,-10.93864279417576,-64.14814325541906,-2.518715583545584,-56.60475023062165,-67.54339302479741,,,,,-0.489957326,-1.267911458,3.4,10.05783277,8.0,0
4487,train,1,1,-30.198893186406544,-43.42944147142896,-13.230548285022415,-73.6283346578355,-3.0464463253230556,-60.19889318640654,-73.42944147142896,,,,,-0.5404195,-1.273732114,3.498571137,10.24890238,8.0,0
4488,train,1,1,-30.0367574533421,-40.49635145623877,-10.459594002896669,-70.53310890958087,-2.4084105229839783,-60.036757453342105,-70.49635145623877,,,,,-0.588002604,-1.279339532,3.605551275,10.44030651,8.0,0
4489,train,1,1,-28.293420250020734,-39.34640662538202,-11.05298637536129,-67.63982687540276,-2.54504416609732,-58.29342025002073,-69.34640662538203,,,,,-0.632748835,-1.284744885,3.720215048,10.63202709,8.0,0
4490,train,1,1,-27.5423250571153,-38.70767840153341,-11.165353344418108,-66.2500034586487,-2.570917616886834,-57.5423250571153,-68.7076784015334,,,,,-0.674740942,-1.289958602,3.841874542,10.8240473,8.0,0
4491,train,1,1,-27.123854599862053,-39.02711447223088,-11.903259872368825,-66.15096907209293,-2.7408268740150663,-57.12385459986206,-69.02711447223088,,,,,-0.714090699,-1.294990428,3.969886648,11.01635148,8.0,0
4492,train,1,1,-27.137874683492598,-39.381970600397324,-12.244095916904726,-66.51984528388992,-2.8193072735454088,-57.1378746834926,-69.38197060039732,,,,,-0.750929062,-1.299849476,4.103656906,11.20892502,8.0,0
4493,train,1,1,-27.420431819069645,-39.582876338641114,-12.16244451957147,-67.00330815771076,-2.800506344513239,-57.42043181906965,-69.58287633864111,,,,,-0.785398163,-1.304544278,4.242640687,11.40175425,8.0,0
4494,train,1,1,-27.78677847566527,-39.884887631914616,-12.098109156249347,-67.67166610757988,-2.7856925796594516,-57.78677847566527,-69.88488763191461,,,,,-0.817645046,-1.309082824,4.38634244,11.59482643,8.0,0
4495,train,1,1,-28.205516245947734,-40.30584087646019,-12.100324630512453,-68.51135712240793,-2.7862027114606662,-58.205516245947734,-70.3058408764602,,,,,-0.847816973,-1.313472612,4.53431362,11.78812962,8.0,0
4496,train,1,1,-28.65897832224208,-40.856568428805595,-12.197590106563514,-69.51554675104768,-2.8085989149824795,-58.65897832224208,-70.85656842880559,,,,,-0.876058051,-1.317720675,4.686149806,11.98165264,8.0,0
4497,train,1,1,-29.126470561007366,-41.46301788223826,-12.336547321230896,-70.58948844324563,-2.840594996088188,-59.126470561007366,-71.46301788223826,,,,,-0.902506908,-1.321833621,4.841487375,12.175385,8.0,0
4498,train,1,1,-30.013915349964385,-29.136576126506434,0.8773392234579518,-59.15049147647082,0.20201482174332555,-60.013915349964385,-59.136576126506434,,,,,0.870903457,-0.919719605,4.967896939,5.280151513,8.0,0
4499,train,1,1,-30.54585581956912,-28.40108710654597,2.1447687130231508,-58.946942926115085,0.4938512466527132,-60.54585581956912,-58.40108710654597,,,,,0.844153986,-0.94200004,4.816637832,5.440588203,8.0,0
4500,train,1,1,-31.85094799707574,-27.92461225611321,3.9263357409625286,-59.77556025318895,0.9040722147230047,-61.850947997075735,-57.92461225611321,,,,,0.815691923,-0.962994331,4.669047012,5.60357029,8.0,0
4501,train,1,1,-31.74605043492282,-27.732387785571436,4.013662649351385,-59.478438220494255,0.9241799784703489,-61.74605043492282,-57.73238778557143,,,,,0.785398163,-0.982793723,4.5254834,5.768882041,8.0,0
4502,train,1,1,-31.76602724717504,-27.33990447867033,4.426122768504708,-59.105931725845366,1.0191524306520472,-61.76602724717504,-57.339904478670334,,,,,0.753151281,-1.001483136,4.38634244,5.936328832,8.0,0
4503,train,1,1,-34.227736834743254,-27.233647424619143,6.994089410124111,-61.4613842593624,1.6104486014819297,-64.22773683474325,-57.23364742461914,,,,,0.71883,-1.019141344,4.252058325,6.105735009,8.0,0
4504,train,1,1,-32.44170861942362,-27.375313489898446,5.066395129525176,-59.81702210932207,1.166580590046231,-62.44170861942362,-57.375313489898446,,,,,0.682316555,-1.035841253,4.123105626,6.276941931,8.0,0
4505,train,1,1,-35.48356306612423,-27.937885050683686,7.545678015440547,-63.42144811680792,1.73745657148863,-65.48356306612423,-57.93788505068369,,,,,0.643501109,-1.051650213,4.0,6.449806199,8.0,0
4506,train,1,1,-34.623433236653554,-29.111246448683733,5.512186787969821,-63.734679685337284,1.2692279127778041,-64.62343323665355,-59.11124644868373,,,,,0.602287346,-1.066630365,3.883297568,6.624198065,8.0,0
4507,train,1,1,-34.2934149712457,-32.56476124849763,1.7286537227480707,-66.85817621974334,0.39803722929483737,-64.29341497124571,-62.56476124849763,,,,,0.558599315,-1.080839001,3.773592453,6.8,8.0,0
4508,train,1,1,-36.10157298118332,-31.42439558796001,4.677177393223307,-67.52596856914333,1.076959894292474,-66.10157298118332,-61.42439558796001,,,,,0.51238946,-1.094328907,3.67151195,6.977105417,8.0,0
4509,train,1,1,-39.42052570488268,-26.72768409205055,12.69284161283213,-66.14820979693323,2.922634788544176,-69.42052570488268,-56.72768409205055,,,,,0.463647609,-1.107148718,3.577708764,7.155417528,8.0,0
4510,train,1,1,-31.799391669394232,-24.024637554543695,7.774754114850538,-55.82402922393793,1.790203292654897,-61.79939166939423,-54.024637554543695,,,,,0.412410442,-1.119343235,3.492849839,7.334848328,8.0,0
4511,train,1,1,-29.591509178272062,-22.2096513602959,7.381857817976162,-51.80116053856796,1.6997355770273472,-59.59150917827206,-52.2096513602959,,,,,0.35877067,-1.130953744,3.417601498,7.515317691,8.0,0
4512,train,1,1,-26.9124953057947,-20.902740836010842,6.009754469783857,-47.81523614180554,1.383797105467865,-56.9124953057947,-50.90274083601084,,,,,0.302884868,-1.142018299,3.352610923,7.696752562,8.0,0
4513,train,1,1,-25.154268547322012,-20.014752823520304,5.139515723801708,-45.169021370842316,1.1834172290834317,-55.15426854732201,-50.014752823520304,,,,,0.244978663,-1.152571997,3.2984845,7.879086241,8.0,0
4514,train,1,1,-23.320324562951487,-19.481753240663522,3.838571322287965,-42.802077803615006,0.8838637105094711,-53.320324562951484,-49.48175324066352,,,,,0.18534795,-1.162647223,3.255764119,8.062257748,8.0,0
4515,train,1,1,-21.825068866590684,-19.296631091046606,2.5284377755440772,-41.12169995763729,0.5821943130530821,-51.825068866590684,-49.296631091046606,,,,,0.124354995,-1.172273881,3.224903099,8.246211251,8.0,0
4516,train,1,1,-20.793490551079593,-19.419809376071,1.373681175008592,-40.213299927150594,0.3163017796101329,-50.79349055107959,-49.419809376071,,,,,0.06241881,-1.181479605,3.206243908,8.430895563,8.0,0
4517,train,1,1,-19.951214099195838,-19.870813210951443,0.08040088824439451,-39.82202731014728,0.018512988673502186,-49.95121409919584,-49.87081321095144,,,,,0.0,-1.19028995,3.2,8.616263691,8.0,0
4518,train,1,1,-19.42910155762191,-20.63816627908887,-1.2090647214669623,-40.06726783671078,-0.2783974404114829,-49.429101557621905,-50.63816627908887,,,,,-0.06241881,-1.198728568,3.206243908,8.802272434,8.0,0
4519,train,1,1,-19.186425011596857,-21.717224379678697,-2.5307993680818406,-40.90364939127555,-0.5827380898304,-49.18642501159685,-51.7172243796787,,,,,-0.124354995,-1.20681737,3.224903099,8.988882022,8.0,0
4520,train,1,1,-19.33434589063346,-23.08329116630722,-3.7489452756737585,-42.41763705694068,-0.8632265506216847,-49.33434589063346,-53.08329116630722,,,,,-0.18534795,-1.214576671,3.255764119,9.176055798,8.0,0
4521,train,1,1,-19.75771865636831,-24.74632249825357,-4.988603841885258,-44.50404115462188,-1.1486684841177823,-49.75771865636831,-54.74632249825357,,,,,-0.244978663,-1.222025323,3.2984845,9.363759929,8.0,0
4522,train,1,1,-20.562777123545825,-26.734445890638376,-6.171668767092552,-47.2972230141842,-1.4210792502004248,-50.56277712354583,-56.734445890638376,,,,,-0.302884868,-1.229180836,3.352610923,9.551963149,8.0,0
4523,train,1,1,-21.764942758403876,-29.057315661174513,-7.292372902770637,-50.82225841957839,-1.6791309138473385,-51.764942758403876,-59.05731566117451,,,,,-0.35877067,-1.236059489,3.417601498,9.74063653,8.0,0
4524,train,1,1,-23.28218275634942,-31.78585394575221,-8.503671189402787,-55.06803670210163,-1.9580426516441807,-53.28218275634942,-61.78585394575221,,,,,-0.412410442,-1.242676432,3.492849839,9.92975327,8.0,0
4525,train,1,1,-25.55423752977212,-35.159351704222914,-9.605114174450794,-60.71358923399504,-2.2116592714596206,-55.554237529772124,-65.15935170422291,,,,,-0.463647609,-1.249045772,3.577708764,10.11928851,8.0,0
4526,train,1,1,-28.710362569438995,-40.12333735073725,-11.412974781298256,-68.83369992017624,-2.6279345598134345,-58.710362569439,-70.12333735073724,,,,,-0.51238946,-1.255180665,3.67151195,10.30921918,8.0,0
4527,train,1,1,-31.595488663931775,-43.01029995663981,-11.414811292708038,-74.60578862057159,-2.6283574321929613,-61.595488663931775,-73.01029995663981,,,,,-0.558599315,-1.261093382,3.773592453,10.4995238,8.0,0
4528,train,1,1,-29.88631738571794,-39.99830658171568,-10.11198919599774,-69.88462396743363,-2.328371558322124,-59.886317385717945,-69.99830658171568,,,,,-0.602287346,-1.266795387,3.883297568,10.69018241,8.0,0
4529,train,1,1,-28.316159664197066,-39.32914258366313,-11.012982919466062,-67.6453022478602,-2.535833029976059,-58.316159664197066,-69.32914258366313,,,,,-0.643501109,-1.272297395,4.0,10.88117641,8.0,0
4530,train,1,1,-27.670488452230142,-39.105081945493666,-11.434593493263524,-66.77557039772381,-2.63291245220353,-57.670488452230146,-69.10508194549367,,,,,-0.682316555,-1.27760943,4.123105626,11.07248843,8.0,0
4531,train,1,1,-27.381041177419828,-39.426115986681324,-12.045074809261497,-66.80715716410116,-2.773480969980362,-57.38104117741983,-69.42611598668132,,,,,-0.71883,-1.28274088,4.252058325,11.26410227,8.0,0
4532,train,1,1,-27.532614417996385,-39.45118945137229,-11.918575033375902,-66.98380386936867,-2.7443533201582366,-57.532614417996385,-69.45118945137229,,,,,-0.753151281,-1.287700541,4.38634244,11.45600279,8.0,0
4533,train,1,1,-27.74243728468283,-39.656082041000516,-11.913644756317687,-67.39851932568334,-2.7432180819123784,-57.74243728468283,-69.65608204100052,,,,,-0.785398163,-1.292496668,4.5254834,11.64817582,8.0,0
4534,train,1,1,-28.028212027883136,-40.00434511774018,-11.976133089857044,-68.03255714562331,-2.7576065524417555,-58.028212027883136,-70.00434511774017,,,,,-0.815691923,-1.297137006,4.669047012,11.84060809,8.0,0
4535,train,1,1,-28.414345829690575,-40.34798298974088,-11.933637160050303,-68.76232881943145,-2.7478215029931623,-58.414345829690575,-70.34798298974087,,,,,-0.844153986,-1.301628834,4.816637832,12.03328717,8.0,0
4536,train,1,1,-28.898700771644044,-40.7727454200674,-11.874044648423357,-69.67144619171145,-2.7340998201005347,-58.898700771644044,-70.7727454200674,,,,,-0.870903457,-1.305978997,4.967896939,12.22620137,8.0,0
4537,train,1,1,-29.62470717914698,-28.649997252094526,0.9747099270524551,-58.2747044312415,0.22443525480242954,-59.62470717914698,-58.64999725209452,,,,,0.840896669,-0.890275102,5.099019514,5.403702434,8.0,0
4538,train,1,1,-30.710002429468336,-28.211717736960452,2.498284692507884,-58.921720166428784,0.5752513091023866,-60.71000242946833,-58.21171773696045,,,,,0.813961821,-0.912907722,4.951767361,5.56057551,8.0,0
4539,train,1,1,-30.326654795523133,-28.004570866870743,2.3220839286523898,-58.33122566239388,0.5346795838796041,-60.32665479552313,-58.00457086687074,,,,,0.785398163,-0.934288111,4.808326112,5.720139858,8.0,0
4540,train,1,1,-31.819840441186187,-27.54877632273533,4.271064118450859,-59.368616763921516,0.9834488570366711,-61.81984044118619,-57.54877632273533,,,,,0.755104403,-0.954499389,4.669047012,5.882176468,8.0,0
4541,train,1,1,-31.262883023314302,-27.574647830515527,3.688235192798775,-58.83753085382983,0.8492475374394484,-61.2628830233143,-57.57464783051553,,,,,0.722979353,-0.973619669,4.53431362,6.046486583,8.0,0
4542,train,1,1,-33.472538793109884,-27.56604983909936,5.906488954010523,-61.03858863220924,1.3600193417438622,-63.472538793109884,-57.566049839099364,,,,,0.688924388,-0.991722057,4.404543109,6.212889827,8.0,0
4543,train,1,1,-32.16969458112628,-27.88100777596869,4.288686805157589,-60.05070235709497,0.9875066306076122,-62.16969458112628,-57.88100777596869,,,,,0.652846631,-1.008874765,4.280186912,6.381222453,8.0,0
4544,train,1,1,-32.70934072168414,-28.972916024722835,3.7364246969613077,-61.68225674640698,0.8603435808317901,-62.70934072168414,-58.972916024722835,,,,,0.614662952,-1.025141272,4.161730409,6.551335742,8.0,0
4545,train,1,1,-34.302399624136505,-31.388504716675435,2.9138949074610707,-65.69090434081194,0.6709490976471125,-64.30239962413651,-61.388504716675435,,,,,0.57430483,-1.040580554,4.049691346,6.723094526,8.0,0
4546,train,1,1,-34.8475554468696,-34.662355653419134,0.18519979345046522,-69.50991110028873,0.042643828362461396,-64.84755544686959,-64.66235565341913,,,,,0.531724067,-1.055247319,3.944616585,6.89637586,8.0,0
4547,train,1,1,-34.8313688060593,-28.734825443706033,6.09654336235327,-63.56619424976533,1.4037809864946438,-64.8313688060593,-58.73482544370603,,,,,0.486899232,-1.069192273,3.847076812,7.071067812,8.0,0
4548,train,1,1,-40.57495893831919,-25.61396901699348,14.960989921325712,-66.18892795531266,3.4448952369278745,-70.57495893831918,-55.61396901699348,,,,,0.439842583,-1.082462376,3.757658846,7.247068373,8.0,0
4549,train,1,1,-30.593445829797513,-23.472756179113176,7.120689650684337,-54.06620200891069,1.639599384150274,-60.59344582979752,-53.472756179113176,,,,,0.390607044,-1.095101108,3.676955262,7.424284477,8.0,0
4550,train,1,1,-29.567041485676775,-21.991372650856157,7.575668834820618,-51.55841413653293,1.7443622128517529,-59.567041485676775,-51.99137265085616,,,,,0.339292614,-1.107148718,3.605551275,7.602631123,8.0,0
4551,train,1,1,-26.533505544975252,-20.886854341606607,5.646651203368645,-47.42035988658186,1.3001894886213534,-56.533505544975256,-50.88685434160661,,,,,0.286051442,-1.118642465,3.544009029,7.782030583,8.0,0
4552,train,1,1,-24.70483154694975,-20.13803078768998,4.56680075925977,-44.84286233463973,1.0515447350945437,-54.70483154694975,-50.138030787689985,,,,,0.231090667,-1.129616846,3.492849839,7.962411695,8.0,0
4553,train,1,1,-23.31745323444813,-19.700811116661686,3.6166421177864443,-43.01826435110982,0.8327626227109476,-53.31745323444813,-49.70081111666168,,,,,0.174672199,-1.140103815,3.4525353,8.143709229,8.0,0
4554,train,1,1,-22.062302133655155,-19.54755436052601,2.5147477731291445,-41.609856494181166,0.5790420735047141,-52.06230213365515,-49.54755436052601,,,,,0.117108745,-1.150132978,3.423448554,8.325863319,8.0,0
4555,train,1,1,-20.947283947129094,-19.7009047611207,1.2463791860083937,-40.64818870824979,0.2869894133920978,-50.947283947129094,-49.7009047611207,,,,,0.058755823,-1.159731779,3.405877273,8.508818954,8.0,0
4556,train,1,1,-20.12937878034181,-20.132802946427624,-0.0034241660858143064,-40.262181726769434,-0.0007884433785137552,-50.12937878034181,-50.132802946427624,,,,,0.0,-1.168925679,3.4,8.692525525,8.0,0
4557,train,1,1,-19.659334418613543,-20.834984132742882,-1.1756497141293387,-40.49431855135643,-0.27070335063369266,-49.65933441861354,-50.83498413274288,,,,,-0.058755823,-1.177738308,3.405877273,8.876936408,8.0,0
4558,train,1,1,-19.499864739412903,-21.82114415025805,-2.321279410845147,-41.32100888967095,-0.5344943368086043,-49.4998647394129,-51.82114415025805,,,,,-0.117108745,-1.186191612,3.423448554,9.062008607,8.0,0
4559,train,1,1,-19.508267662577335,-23.05791989209009,-3.5496522295127555,-42.56618755466742,-0.8173376308989153,-49.50826766257734,-53.05791989209009,,,,,-0.174672199,-1.194305992,3.4525353,9.247702417,8.0,0
4560,train,1,1,-19.886154505389896,-24.57281106471961,-4.6866565593297125,-44.458965570109505,-1.0791425529495364,-49.8861545053899,-54.57281106471961,,,,,-0.231090667,-1.202100424,3.492849839,9.433981132,8.0,0
4561,train,1,1,-20.543336146552747,-26.337978886271756,-5.794642739719009,-46.8813150328245,-1.3342657991703166,-50.54333614655275,-56.337978886271756,,,,,-0.286051442,-1.209592571,3.544009029,9.620810777,8.0,0
4562,train,1,1,-21.518849966032572,-28.42077755727072,-6.901927591238149,-49.939627523303294,-1.5892275584509266,-51.518849966032576,-58.420777557270725,,,,,-0.339292614,-1.21679889,3.605551275,9.808159868,8.0,0
4563,train,1,1,-22.940002927667948,-30.829037707873972,-7.889034780206025,-53.76904063554192,-1.8165173883013952,-52.94000292766795,-60.82903770787397,,,,,-0.390607044,-1.223734723,3.676955262,9.9959992,8.0,0
4564,train,1,1,-24.627777459399056,-33.789785541430625,-9.16200808203157,-58.41756300082968,-2.1096303231576865,-54.627777459399056,-63.789785541430625,,,,,-0.439842583,-1.230414388,3.757658846,10.18430165,8.0,0
4565,train,1,1,-26.998194459286303,-37.5292569605205,-10.531062501234196,-64.5274514198068,-2.4248667528730454,-56.9981944592863,-67.5292569605205,,,,,-0.486899232,-1.236851255,3.847076812,10.37304198,8.0,0
4566,train,1,1,-30.248260873122028,-42.915790998652874,-12.667530125530845,-73.1640518717749,-2.9168066032100315,-60.24826087312203,-72.91579099865288,,,,,-0.531724067,-1.24305782,3.944616585,10.56219674,8.0,0
4567,train,1,1,-31.229795721785216,-41.64309428507575,-10.413298563290532,-72.87289000686096,-2.3977506040729093,-61.229795721785216,-71.64309428507575,,,,,-0.57430483,-1.249045772,4.049691346,10.75174404,8.0,0
4568,train,1,1,-29.30757527814453,-40.36684488613889,-11.059269607994363,-69.67442016428342,-2.546490933876992,-59.307575278144526,-70.36684488613889,,,,,-0.614662952,-1.254826055,4.161730409,10.94166349,8.0,0
4569,train,1,1,-28.46256457236958,-39.36126455049418,-10.898699978124597,-67.82382912286376,-2.5095184102644224,-58.46256457236958,-69.36126455049418,,,,,-0.652846631,-1.26040892,4.280186912,11.13193604,8.0,0
4570,train,1,1,-27.770339462689066,-39.60367796808372,-11.833338505394657,-67.3740174307728,-2.724726884287418,-57.770339462689066,-69.60367796808373,,,,,-0.688924388,-1.26580398,4.404543109,11.32254388,8.0,0
4571,train,1,1,-27.77541581626608,-39.4242137226437,-11.64879790637762,-67.19962953890978,-2.6822348410525354,-57.775415816266076,-69.4242137226437,,,,,-0.722979353,-1.271020257,4.53431362,11.51347037,8.0,0
4572,train,1,1,-27.781214588040246,-39.640102430635736,-11.85888784259549,-67.42131701867598,-2.7306098365848697,-57.78121458804024,-69.64010243063574,,,,,-0.755104403,-1.276066222,4.669047012,11.70469991,8.0,0
4573,train,1,1,-27.895329945083137,-40.05243055412372,-12.15710060904058,-67.94776049920685,-2.7992758636405672,-57.895329945083134,-70.05243055412372,,,,,-0.785398163,-1.280949837,4.808326112,11.89621789,8.0,0
4574,train,1,1,-28.157635392835058,-40.433514207947965,-12.275878815112907,-68.59114960078303,-2.826625556308039,-58.15763539283506,-70.43351420794797,,,,,-0.813961821,-1.285678592,4.951767361,12.08801059,8.0,0
4575,train,1,1,-28.528856855593602,-40.710923097560475,-12.182066241966872,-69.23977995315408,-2.805024413061892,-58.5288568555936,-70.71092309756048,,,,,-0.840896669,-1.290259535,5.099019514,12.28006515,8.0,0
4576,train,1,1,-29.54350835991994,-28.3439307213986,1.1995776385213404,-57.88743908131854,0.2762129588348245,-59.54350835991994,-58.3439307213986,,,,,0.812418613,-0.862170055,5.234500931,5.531726674,8.0,0
4577,train,1,1,-29.794328078169585,-28.318571091352016,1.4757569868175686,-58.1128991695216,0.33980560387279396,-59.794328078169585,-58.31857109135201,,,,,0.785398163,-0.885066816,5.091168825,5.685068161,8.0,0
4578,train,1,1,-30.692694438612683,-27.813810048374208,2.8788843902384755,-58.50650448698689,0.6628876281416368,-60.69269443861268,-57.81381004837421,,,,,0.756834506,-0.906750164,4.951767361,5.841232747,8.0,0
4579,train,1,1,-30.254394921747284,-27.742176467396117,2.512218454351167,-57.9965713891434,0.5784596763333539,-60.254394921747284,-57.74217646739612,,,,,0.726642341,-0.927295218,4.816637832,6.0,8.0,0
4580,train,1,1,-31.525723355184958,-27.91546281394453,3.6102605412404287,-59.44118616912949,0.8312932104084827,-61.52572335518496,-57.91546281394453,,,,,0.694738276,-0.946773274,4.686149806,6.16116872,8.0,0
4581,train,1,1,-32.60832077819816,-28.07976452092335,4.528556257274811,-60.68808529912151,1.0427386130785883,-62.60832077819816,-58.07976452092335,,,,,0.661043169,-0.965251663,4.5607017,6.32455532,8.0,0
4582,train,1,1,-32.213156185920646,-28.71088862846355,3.5022675574570954,-60.924044814384196,0.8064269069477368,-62.213156185920646,-58.71088862846355,,,,,0.62548504,-0.982793723,4.440720662,6.489992296,8.0,0
4583,train,1,1,-32.331107314873286,-30.272377544358882,2.058729770514404,-62.60348485923217,0.4740400480089509,-62.331107314873286,-60.27237754435888,,,,,0.588002604,-0.999458847,4.326661531,6.657326791,8.0,0
4584,train,1,1,-32.9935165460553,-34.22935811527944,-1.2358415692241422,-67.22287466133474,-0.28456303745978806,-62.9935165460553,-64.22935811527944,,,,,0.548549402,-1.015302592,4.219004622,6.826419266,8.0,0
4585,train,1,1,-33.98351697762162,-31.46820940402511,2.515307573596509,-65.45172638164672,0.5791709723258344,-63.98351697762162,-61.46820940402511,,,,,0.507098504,-1.030376827,4.118252056,6.997142274,8.0,0
4586,train,1,1,-32.68176827408763,-27.228943549350312,5.452824724737319,-59.91071182343794,1.2555592925889512,-62.68176827408763,-57.22894354935031,,,,,0.463647609,-1.044729908,4.024922359,7.169379332,8.0,0
4587,train,1,1,-33.276979792509266,-24.840811402909857,8.436168389599409,-58.11779119541912,1.9424995575879187,-63.276979792509266,-54.84081140290986,,,,,0.41822433,-1.058406866,3.939543121,7.3430239,8.0,0
4588,train,1,1,-30.013867424521475,-23.094063237337394,6.919804187184081,-53.10793066185887,1.5933437967847839,-60.01386742452148,-53.094063237337394,,,,,0.370891289,-1.071449605,3.862641583,7.517978452,8.0,0
4589,train,1,1,-29.294047462309372,-21.841285713637596,7.452761748671776,-51.13533317594697,1.716061810412787,-59.29404746230937,-51.841285713637596,,,,,0.321750554,-1.083897095,3.794733192,7.694153625,8.0,0
4590,train,1,1,-26.692697534860052,-20.90950336580253,5.7831941690575235,-47.60220090066258,1.3316296683561935,-56.69269753486005,-50.90950336580253,,,,,0.27094685,-1.095785571,3.736308338,7.871467462,8.0,0
4591,train,1,1,-24.980515504921257,-20.26591100981799,4.714604495103266,-45.24642651473925,1.0855778029787502,-54.98051550492126,-50.26591100981799,,,,,0.218668946,-1.107148718,3.687817783,8.049844719,8.0,0
4592,train,1,1,-23.412726556276677,-19.896258294531556,3.5164682617451213,-43.30898485080823,0.8096967399480997,-53.41272655627668,-49.896258294531556,,,,,0.165148677,-1.118017855,3.649657518,8.229216245,8.0,0
4593,train,1,1,-22.005704637627467,-19.80984627210424,2.1958583655232253,-41.81555090973171,0.5056150738780052,-52.00570463762747,-49.80984627210424,,,,,0.110657221,-1.128422104,3.622154055,8.409518417,8.0,0
4594,train,1,1,-21.118020784532202,-19.965339961591695,1.152680822940507,-41.0833607461239,0.26541456798829244,-51.118020784532206,-49.965339961591695,,,,,0.055498505,-1.138388551,3.605551275,8.590692638,8.0,0
4595,train,1,1,-20.446141965067977,-20.374862392554128,0.07127957251384842,-40.8210043576221,0.016412728110537775,-50.44614196506798,-50.37486239255413,,,,,0.0,-1.147942401,3.6,8.77268488,8.0,0
